"HID","bayesmean-orig","bayesmed-orig"
75,0.0726125726966626,0.0077117823045192
76,0.0207760965843462,0.00124077662364532
77,0.00233679629705329,0.000116148441369507
78,0.00114219492751948,5.23395025660285e-05
79,0.0039656588795992,0.000177470263665856
80,0.0427668053443638,0.0027391930459304
81,-0.000715611922389003,0.072003049326283
82,-0.00663561261804502,-1.54230962909896e-05
156,0.0475660188157695,0.00391744213889264
157,0.0100069932730478,0.000559416017004125
158,0.00143429719961134,7.30688412216303e-05
159,0.00121943990371137,5.2769580036209e-05
160,0.0103840021487674,0.000471467686623012
161,0.161722116490249,0.057010950187537
162,-0.133295538679994,0.0126824065011849
238,0.0223058420671227,0.00124629348542943
239,0.00253322150365702,0.000152065551551089
240,0.000618623918934733,2.88894987127372e-05
241,0.00136494779624053,5.95308885763446e-05
242,0.0248850789289836,0.00129653072880719
243,0.00753952163199301,0.0861055105523191
255,-0.00292880925690797,8.1561409229769e-06
320,0.0608515617203295,0.00552921009458874
321,0.00190761204891685,0.000113936388188153
322,0.000429268989383004,1.81633002923642e-05
323,0.00406392716757104,0.000173943302751401
324,0.154009358257765,0.0257466210431887
325,-0.12463489200007,0.032271403478667
335,-0.00150910968038098,4.50947321095629e-06
336,-0.022843009364361,0.000163002903596055
401,0.0149958242458364,0.00097137485371547
402,0.000881995316566439,4.10786121096179e-05
403,0.00118741412574478,5.10980356755625e-05
404,0.0120958423080767,0.000547290092084205
405,0.170547044341139,0.051573049662915
406,-0.00697595641108095,-1.07275517430283e-05
410,0,0
412,-3.48570061703413e-11,-5.79536418854332e-14
416,-0.000519835955551051,1.79385143295185e-06
417,-0.087451045256143,0.00359291579460597
418,-0.049472610356146,0.000760274408174944
421,-0.022320070605773,0.07500722182486
483,0.0195365550874401,0.00126292314652776
484,0.000752422324040355,3.06338716206494e-05
485,0.00595711081400932,0.00025507184216817
486,0.12966228858273,0.0201796799188211
487,-0.086950512325254,0.00366769068330497
493,-3.6613501119831e-10,-3.85025344940004e-13
494,-3.93527720410347e-08,-4.45270487148264e-11
498,-0.030156072618686,0.00035088619296697
499,-0.125390797625969,0.0117748169266351
502,0.255074040382249,0.060478032960238
503,0.265456395152924,0.061563248713895
564,0.107487502259161,0.0150827855016434
565,0.0135886954865639,0.000776003793544754
566,0.0108367742338192,0.000554328055048265
567,0.0332277447473977,0.00180785568728602
568,0.106098887491828,0.078268989863888
573,-1.48360213003684e-11,-2.79776202205539e-14
574,-2.80107432915067e-07,-4.03332922616073e-10
