"HID","PA","valpred"
48763,0,0.0152360989607181
48844,0,0.00553664686656209
48925,0,0.00419047038927441
49005,0,0.0038483292616981
49006,0,0.00611845028375528
49087,0,0.00474385663905513
49168,0,0.00479099580711676
49249,0,0.00621621430468358
49330,0,0.0050235425954487
49492,0,0.00635132774144931
59090,0,0.00730336498794151
59091,0,0.0071444091510217
59092,0,0.00621943092356917
59093,0,0.0120487122602531
59171,0,0.00836129320253356
59172,0,0.00727950228806884
59173,0,0.0120584342625539
59251,0,0.0195244443744925
59252,0,0.0118578174631854
59253,0,0.00883442639881848
59254,0,0.00517980412343934
59262,0,0.647936901476531
59332,0,0.0229074090065954
59333,0,0.0176354307214931
59334,0,0.0112375361248687
59335,0,0.0105947929923871
59336,0,0.0184899564381288
59344,0,0.523529629461816
59413,0,0.0213612374516835
59414,0,0.0148316083620922
59415,0,0.0130209976330864
59416,0,0.0164759571925309
59424,0,0.562677128165997
59425,0,0.381943435498667
59494,0,0.0313693744480896
59495,0,0.0206584542454744
59496,0,0.0143431347875278
59497,0,0.0170436130365702
59506,0,0.399482372633034
59507,0,0.177435614491543
59576,0,0.0291652137380704
59577,0,0.0193355705355333
59578,0,0.0169990324889314
59579,0,0.025173847264086
59587,0,0.342264562265792
59588,0,0.265029545077242
59589,0,0.160721575614415
59656,0,0.0322288835109688
59657,0,0.0241153029285133
59658,0,0.018912471898717
59659,0,0.0185853417120864
59668,0,0.270077180090141
59669,0,0.117703024810136
59670,0,0.108173172886147
59736,0,0.0540572448235125
59737,0,0.0401591617551191
59738,0,0.0298016121187019
59739,0,0.0189408887554115
59740,0,0.0204535101512577
59741,0,0.0284053322044907
59749,0,0.346960176220858
59750,0,0.141610223305843
59751,0,0.081257174528266
59752,0,0.0849042213232681
59816,0,0.0436350606294298
59817,0,0.0689696338727123
59818,0,0.0581130514987502
59819,0,0.0377979963468765
59820,0,0.0238120988296423
59821,0,0.0187079998556444
59822,0,0.0210206066062218
59830,0,0.433340240540982
59831,0,0.215504454795627
59832,0,0.08485208831041
59833,0,0.0668850623094767
59834,0,0.0856736391842111
59895,0,0.0320423181731163
59896,0,0.0520632191221974
59897,0,0.0606322652244904
59898,0,0.0585428371656741
59899,0,0.0451848672063205
59900,0,0.0303366670201237
59901,0,0.019177778054731
59902,0,0.018191697582431
59903,0,0.0257997263218472
59910,0,0.588482722510105
59911,0,0.272937076579793
59912,0,0.0872715999962137
59913,0,0.0648365190762496
59914,0,0.0823341619665691
59915,0,0.0871532849252893
59976,0,0.0258493558471053
59977,0,0.0546600283688917
59978,0,0.0692811824702318
59979,0,0.070096122343928
59980,0,0.0589513961134368
59981,0,0.0433719059947986
59982,0,0.023790632578898
59983,0,0.0222322894459008
59984,0,0.0205185447331751
59985,0,0.0340040491921701
59991,0,0.55610282783855
59992,0,0.286199627304391
59993,0,0.127608718613209
59994,0,0.0532952587014283
59995,0,0.0658522633293939
59996,0,0.0557806194276908
59997,0,0.0983369141938673
60057,0,0.0285066554276282
60058,0,0.0439072183001004
60059,0,0.078290887890747
60060,0,0.0924533985091267
60061,0,0.0750634696746895
60062,0,0.0520645630650008
60063,0,0.0294411433649553
60064,0,0.0201738599051459
60065,0,0.0237186353451238
60066,0,0.0287629601766229
60067,0,0.0521358015263237
60073,0,0.294151148917664
60074,0,0.140091790616172
60075,0,0.0410016277204336
60076,0,0.0432505470230369
60077,0,0.0773534725483109
60078,0,0.0957556953146684
60137,0,0.0445208272533348
60138,0,0.0466990964972194
60139,0,0.0626874323094073
60140,0,0.0864492975744032
60141,0,0.0772148591615679
60142,0,0.0551702381761141
60143,0,0.0360704495489281
60144,0,0.0229125182943184
60145,0,0.0185958457006804
60146,0,0.0289839865352763
60147,0,0.042640207814539
60148,0,0.0841020070497487
60153,0,0.387530431733985
60154,0,0.147818608979327
60155,0,0.0454092577531076
60156,0,0.0394692607544485
60157,0,0.0560817657853078
60158,0,0.0782201459611973
60159,0,0.118222789026761
60218,0,0.0471451109740077
60219,0,0.0554640979319208
60220,0,0.0645904334458705
60221,0,0.0740646119013068
60222,0,0.0923902213608873
60223,0,0.059749868226013
60224,0,0.0493969136750241
60225,0,0.0342973219937638
60226,0,0.0223835636651992
60227,0,0.022854816106619
60228,0,0.0282165593431263
60229,0,0.0630192255753126
60230,0,0.126149288166526
60235,0,0.229610215544051
60236,0,0.0685997747110561
60237,0,0.0356921997702674
60238,0,0.0484910053153622
60239,0,0.0514525513135774
60240,0,0.0986141525747284
60299,0,0.0374346065519372
60300,0,0.0494503106087113
60301,0,0.0576368593626249
60302,0,0.0790657582896162
60303,0,0.0895628291727442
60304,0,0.0778881211594191
60305,0,0.0599609936807547
60306,0,0.0451690917754055
60307,0,0.032523221382965
60308,0,0.025351182436496
60309,0,0.0299908722088131
60310,0,0.0400142128288599
60311,0,0.0683990715151093
60312,0,0.172591145734688
60316,0,0.310779393574269
60317,0,0.110627007624641
60318,0,0.0315400166548119
60319,0,0.0322445067441533
60320,0,0.0487232450261583
60321,0,0.0696174440990602
60322,0,0.0804237504744385
60379,0,0.0355942686868048
60380,0,0.0422308399112355
60381,0,0.0559022475179671
60382,0,0.0770041124242443
60383,0,0.0792597152249863
60384,0,0.0743803133983409
60385,0,0.0627534161541225
60386,0,0.0519950847754165
60387,0,0.0408296473878123
60388,0,0.0352888930115969
60389,0,0.030776059013784
60390,0,0.0309589231583175
60391,0,0.0436994387425575
60392,0,0.119581933370553
60393,0,0.232270246075403
