HID,preds
2720,0.01
2721,0.03
2722,0.01
2723,0.02
2724,0.02
2725,0.01
2726,0.02
2727,0.02
2728,0.02
2729,0.02
2730,0.03
2731,0.03
2732,0.03
2733,0.03
2734,0.03
2735,0.02
2736,0.02
2737,0.02
2738,0.02
2764,0.09
2769,0.08
2770,0.12
2771,0.11
2772,0.03
2773,0.01
2774,0.01
2775,0.01
2776,0.0
2777,0.0
2778,0.0
2799,0.0
2800,0.0
2801,0.02
2802,0.01
2803,0.02
2805,0.01
2806,0.02
2807,0.02
2808,0.02
2809,0.02
2810,0.03
2811,0.03
2812,0.03
2813,0.03
2814,0.03
2815,0.03
2816,0.02
2817,0.02
2818,0.02
2845,0.13
2846,0.08
2849,0.13
2850,0.07
2851,0.1
2852,0.13
2853,0.08
2854,0.01
2855,0.01
2856,0.01
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2880,0.01
2882,0.0
2883,0.01
2884,0.01
2885,0.02
2886,0.01
2887,0.01
2888,0.02
2889,0.02
2890,0.02
2891,0.02
2892,0.03
2893,0.03
2894,0.03
2895,0.03
2896,0.03
2897,0.03
2898,0.02
2899,0.02
2900,0.02
2927,0.17
2928,0.09
2930,0.09
2931,0.11
2932,0.07
2933,0.12
2934,0.11
2935,0.07
2936,0.02
2937,0.01
2938,0.01
2939,0.0
2940,0.0
2941,0.0
2961,0.0
2962,0.0
2964,0.01
2965,0.02
2966,0.01
2967,0.01
2968,0.01
2969,0.02
2970,0.02
2971,0.02
2972,0.02
2973,0.02
2974,0.03
2975,0.03
2976,0.03
2977,0.03
2978,0.03
2979,0.03
2980,0.03
2981,0.02
2982,0.02
3010,0.09
3011,0.14
3012,0.14
3013,0.11
3014,0.12
3015,0.12
3016,0.04
3017,0.01
3018,0.01
3019,0.01
3020,0.01
3021,0.0
3022,0.01
3042,0.01
3043,0.0
3045,0.02
3046,0.02
3048,0.01
3049,0.01
3050,0.02
3051,0.02
3052,0.02
3053,0.02
3054,0.03
3055,0.03
3056,0.03
3057,0.03
3058,0.03
3059,0.03
3060,0.03
3061,0.02
3062,0.02
3063,0.02
3092,0.09
3093,0.14
3094,0.14
3095,0.12
3096,0.12
3097,0.07
3098,0.03
3099,0.01
3100,0.01
3101,0.01
3102,0.01
3103,0.01
3115,0.01
3116,0.01
3119,0.01
3121,0.0
3123,0.0
3124,0.01
3125,0.0
3126,0.01
3127,0.03
3128,0.01
3130,0.01
3131,0.02
3132,0.02
3133,0.02
3134,0.02
3135,0.02
3136,0.04
3137,0.03
3138,0.03
3139,0.03
3140,0.03
3141,0.03
3142,0.03
3143,0.02
3144,0.02
3145,0.02
3146,0.02
3174,0.14
3175,0.27
3176,0.18
3177,0.12
3178,0.08
3179,0.06
3180,0.01
3181,0.01
3182,0.01
3183,0.01
3184,0.01
3185,0.01
3197,0.01
3198,0.0
3200,0.01
3205,0.02
3206,0.0
3207,0.0
3208,0.02
3209,0.02
3212,0.01
3213,0.02
3214,0.02
3215,0.02
3216,0.02
3217,0.02
3218,0.03
3219,0.03
3220,0.03
3221,0.03
3222,0.03
3223,0.03
3224,0.02
3225,0.02
3226,0.02
3227,0.02
3228,0.02
3255,0.25
3256,0.29
3257,0.13
3258,0.08
3259,0.07
3260,0.02
3261,0.0
3262,0.01
3263,0.01
3264,0.01
3265,0.01
3266,0.01
3280,0.01
3283,0.0
3286,0.01
3287,0.0
3288,0.01
3289,0.03
3292,0.01
3293,0.02
3294,0.02
3295,0.02
3296,0.02
3297,0.02
3298,0.03
3299,0.03
3300,0.03
3301,0.03
3302,0.03
3303,0.03
3304,0.03
3305,0.02
3306,0.02
3307,0.02
3308,0.02
3315,0.08
3316,0.09
3338,0.32
3339,0.12
3340,0.06
3341,0.04
3342,0.0
3343,0.01
3344,0.01
3345,0.01
3346,0.01
3347,0.01
3367,0.01
3368,0.0
3369,0.0
3370,0.03
3373,0.0
3374,0.01
3375,0.02
3376,0.02
3377,0.02
3378,0.02
3379,0.02
3380,0.03
3381,0.03
3382,0.03
3383,0.03
3384,0.03
3385,0.03
3386,0.02
3387,0.02
3388,0.02
3396,0.12
3397,0.09
3420,0.16
3421,0.08
3422,0.07
3423,0.01
3424,0.0
3425,0.02
3426,0.01
3427,0.01
3428,0.01
3429,0.01
3430,0.01
3438,0.0
3441,0.0
3446,0.01
3447,0.0
3449,0.01
3451,0.02
3452,0.02
3454,0.0
3455,0.01
3456,0.02
3457,0.02
3458,0.02
3459,0.02
3460,0.02
3461,0.02
3462,0.03
3463,0.03
3464,0.03
3465,0.03
3466,0.03
3467,0.05
3468,0.02
3469,0.02
3470,0.02
3472,0.02
3478,0.1
3479,0.11
3500,0.31
3501,0.13
3502,0.08
3503,0.02
3504,0.01
3505,0.02
3506,0.03
3507,0.01
3508,0.01
3509,0.01
3510,0.02
3518,0.0
3521,0.0
3522,0.01
3529,0.01
3530,0.0
3531,0.0
3532,0.04
3535,0.01
3536,0.01
3537,0.02
3538,0.02
3539,0.02
3540,0.02
3541,0.02
3542,0.02
3543,0.04
3544,0.03
3545,0.03
3546,0.03
3547,0.06
3548,0.06
3549,0.02
3550,0.02
3551,0.02
3552,0.05
3558,0.12
3559,0.09
3582,0.34
3583,0.12
3584,0.08
3585,0.01
3586,0.0
3587,0.03
3588,0.02
3589,0.01
3590,0.01
3591,0.02
3592,0.01
3599,0.0
3600,0.0
3603,0.01
3605,0.01
3609,0.0
3611,0.0
3612,0.0
3613,0.04
3614,0.02
3616,0.01
3617,0.01
3618,0.02
3619,0.04
3620,0.03
3621,0.02
3622,0.02
3623,0.02
3624,0.02
3625,0.03
3626,0.03
3627,0.03
3629,0.06
3630,0.02
3631,0.02
3632,0.02
3633,0.02
3634,0.08
3639,0.13
3640,0.12
3641,0.12
3663,0.33
3664,0.29
3665,0.09
3666,0.03
3667,0.0
3668,0.02
3669,0.06
3670,0.01
3671,0.01
3672,0.01
3673,0.02
3674,0.02
3675,0.0
3679,0.0
3680,0.0
3681,0.0
3682,0.0
3684,0.01
3685,0.01
3693,0.0
3694,0.0
3695,0.06
3697,0.01
3698,0.01
3699,0.01
3700,0.02
3701,0.02
3702,0.03
3703,0.02
3704,0.02
3705,0.02
3706,0.03
3707,0.03
3708,0.03
3711,0.06
3712,0.02
3713,0.02
3714,0.02
3715,0.08
3721,0.14
3722,0.09
3744,0.31
3745,0.31
3746,0.09
3747,0.0
3748,0.01
3749,0.02
3750,0.02
3751,0.01
3752,0.01
3753,0.01
3754,0.02
3755,0.01
3756,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.0
3765,0.01
3766,0.01
3767,0.01
3774,0.0
3775,0.03
3776,0.01
3778,0.01
3779,0.01
3780,0.01
3781,0.04
3782,0.03
3783,0.03
3784,0.02
3785,0.02
3786,0.02
3787,0.03
3788,0.04
3791,0.07
3792,0.06
3793,0.05
3794,0.02
3795,0.03
3796,0.08
3801,0.11
3802,0.1
3803,0.16
3825,0.38
3826,0.31
3827,0.14
3828,0.04
3829,0.01
3830,0.02
3831,0.02
3832,0.01
3833,0.01
3834,0.01
3835,0.02
3836,0.02
3837,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3847,0.01
3848,0.01
3855,0.0
3856,0.0
3857,0.03
3860,0.01
3861,0.01
3862,0.03
3863,0.07
3864,0.03
3865,0.03
3866,0.02
3867,0.02
3868,0.02
3869,0.03
3873,0.1
3874,0.09
3875,0.02
3876,0.01
3877,0.07
3882,0.12
3883,0.11
3884,0.16
3907,0.38
