"HID","PA","valpred"
48763,0,0.291379834207341
48844,0,0.165427390023416
48925,0,0.228907129531898
49005,0,0.288241231088743
49006,0,0.258618418936343
49087,0,0.374886982319479
49168,0,0.481014526385724
49249,0,0.414007809942715
49330,0,0.480777520674808
49492,0,0.43941755580414
59090,0,0.411147985227404
59091,0,0.36389218000218
59092,0,0.332028796701507
59093,0,0.329190687624505
59171,0,0.369664845498768
59172,0,0.364160679054261
59173,0,0.314033036989496
59251,0,0.456249374329917
59252,0,0.414680206568394
59253,0,0.470824075716595
59254,0,0.577504035145263
59262,0,0.883634065005325
59332,0,0.392002695742992
59333,0,0.494521808367162
59334,0,0.506381791924489
59335,0,0.538357840727382
59336,0,0.40544290614333
59344,0,0.923752885378806
59413,0,0.486436076585285
59414,0,0.51618787107988
59415,0,0.389125293947118
59416,0,0.554560713944681
59424,0,0.886496329746316
59425,0,0.864134415577535
59494,0,0.262724147581796
59495,0,0.488219130479168
59496,0,0.321523909921424
59497,0,0.482539704849742
59506,0,0.822805909973548
59507,0,0.776886634618999
59576,0,0.238390181629999
59577,0,0.352617883556463
59578,0,0.34265769634065
59579,0,0.475946348420363
59587,0,0.710012879810379
59588,0,0.842778099717157
59589,0,0.871225579866752
59656,0,0.179918759932509
59657,0,0.206187319469707
59658,0,0.238069772950087
59659,0,0.386775368752181
59668,0,0.86601997286936
59669,0,0.822557457434188
59670,0,0.648614526082845
59736,0,0.0489468983487998
59737,0,0.100707155813472
59738,0,0.206797976558272
59739,0,0.123822158270862
59740,0,0.24975527009075
59741,0,0.308718596052862
59749,0,0.918481920496468
59750,0,0.874338913123973
59751,0,0.520107750874189
59752,0,0.663748315146919
59816,0,0.0409290117500413
59817,0,0.0580079322734332
59818,0,0.0944962431838013
59819,0,0.109057510713311
59820,0,0.138995815077279
59821,0,0.0983307970684849
59822,0,0.24966632030709
59830,0,0.953648120594769
59831,0,0.882921941790467
59832,0,0.798819726039558
59833,0,0.354357230798821
59834,0,0.670818233719548
59895,0,0.0367428096079411
59896,0,0.0699829629132878
59897,0,0.0586480431436692
59898,0,0.0782993631149742
59899,0,0.0631909808950419
59900,0,0.0745545008236541
59901,0,0.0953859295608886
59902,0,0.0950078583409606
59903,0,0.189646412535122
59910,0,0.959655068841662
59911,0,0.931889462164716
59912,0,0.739677326744975
59913,0,0.32688090570659
59914,0,0.28949817737211
59915,0,0.800234529482497
59976,0,0.0227426079226399
59977,0,0.0862720709175195
59978,0,0.118567981648198
59979,0,0.0873302086905567
59980,0,0.0861307028159586
59981,0,0.0337516445811664
59982,0,0.0283116804597905
59983,0,0.229192920861019
59984,0,0.0896540853444895
59985,0,0.232733145007121
59991,0,0.884993075414003
59992,0,0.936980266701098
59993,0,0.803594963468697
59994,0,0.210430649496079
59995,0,0.194559276996711
59996,0,0.732900564235954
59997,0,0.607389919026318
60057,0,0.0153165205734591
60058,0,0.0601429376057099
60059,0,0.147065401586007
60060,0,0.173457007985804
60061,0,0.124064739027998
60062,0,0.021895694071189
60063,0,0.0133495136188031
60064,0,0.0271639371418313
60065,0,0.306988002910909
60066,0,0.0987818961194258
60067,0,0.244612763911969
60073,0,0.869012363671194
60074,0,0.66009684964238
60075,0,0.206313670384006
60076,0,0.132569166281568
60077,0,0.388485181438119
60078,0,0.817627094088645
60137,0,0.0305887702859944
60138,0,0.0512689913767644
60139,0,0.0678867264459412
60140,0,0.158026122638196
60141,0,0.0971516974279251
60142,0,0.031526413433378
60143,0,0.0125640998747332
60144,0,0.0116619072714053
60145,0,0.0382682616904947
60146,0,0.337102028112603
60147,0,0.116976724301947
60148,0,0.278833109833501
60153,0,0.748208901091819
60154,0,0.712334313791999
60155,0,0.300871272836225
60156,0,0.193988557701575
60157,0,0.128173403816126
60158,0,0.746498766812643
60159,0,0.730810809439611
60218,0,0.0316827809912552
60219,0,0.0641140545828782
60220,0,0.110405137141053
60221,0,0.0961157536140701
60222,0,0.127054219198029
60223,0,0.0460554132295727
60224,0,0.0241893384618713
60225,0,0.0240981099669901
60226,0,0.0183336109248723
60227,0,0.147517219139993
60228,0,0.389807580992041
60229,0,0.312847381037614
60230,0,0.463648263534582
60235,0,0.925342558572474
60236,0,0.171062265192026
60237,0,0.454225259386716
60238,0,0.170323017289097
60239,0,0.424061737599373
60240,0,0.856854693216795
60299,0,0.0136062235584588
60300,0,0.0275594278371983
60301,0,0.0813784415135307
60302,0,0.137396211388439
60303,0,0.124495082729612
60304,0,0.0711030728927982
60305,0,0.0328080719447492
60306,0,0.0194591576820706
60307,0,0.0228394349206269
60308,0,0.0544699681284283
60309,0,0.24048317527191
60310,0,0.245408897778752
60311,0,0.291209062186238
60312,0,0.622675329674792
60316,0,0.834601929657694
60317,0,0.375460007098515
60318,0,0.125378257762357
60319,0,0.458031855823553
60320,0,0.15537024136316
60321,0,0.779612908425107
60322,0,0.574880699334255
60379,0,0.0327440010176241
60380,0,0.0196317143684768
60381,0,0.0304415015928456
60382,0,0.0925679451587035
60383,0,0.110229972174622
60384,0,0.0656197891690082
60385,0,0.0387111347782554
60386,0,0.0176405085292803
60387,0,0.0161194205877459
60388,0,0.0361770141957914
60389,0,0.093019472528152
60390,0,0.139929527160485
60391,0,0.2943313448735
60392,0,0.632660847102643
60393,0,0.775272789570626
60397,0,0.958022801287392
60398,0,0.131591191593615
60399,0,0.240891310999502
60400,0,0.307671910403391
60401,0,0.448468453112514
60402,0,0.822683551387694
60403,0,0.306691834489358
60460,0,0.0268004359030181
60461,0,0.0251371645755094
60462,0,0.0170680387864102
60463,0,0.0366698904603296
60464,0,0.099117880121135
60465,0,0.0502825610319484
60466,0,0.0415142272555224
60467,0,0.0294296285532628
60468,0,0.00986658931673767
60469,0,0.0175762769848924
60470,0,0.0532537127538828
60471,0,0.0950689942083534
60472,0,0.252905175265538
60473,0,0.142124373654952
60474,0,0.76486997276892
60478,0,0.859710257805267
60479,0,0.506419724301958
60480,0,0.164373875987107
60481,0,0.437774658561229
60482,0,0.110516026728
60483,0,0.634153854024945
60484,0,0.512780938417538
60541,0,0.0187650187775792
60542,0,0.0162213620458258
60543,0,0.0112088248712128
60544,0,0.0134091925126841
60545,0,0.0421348174949197
60546,0,0.0766057790817486
60547,0,0.0475173407237127
60548,0,0.0311767894475843
60549,0,0.0140690864025876
60550,0,0.0136611664364344
60551,0,0.0306402137871076
60552,0,0.0741103556647512
60553,0,0.120586270403025
60554,0,0.425483380734006
60555,0,0.0696782437335281
60556,0,0.881694604790562
60557,0,0.844664002963734
60560,0,0.93669815605966
60561,0,0.431050259601639
60562,0,0.101283084810206
60563,0,0.250030355037134
60564,0,0.0374425730244895
60565,0,0.217991974297196
60566,0,0.449769743006416
60621,0,0.0258988709180294
60622,0,0.0175109044156016
60623,0,0.011337368961676
60624,0,0.00857217000330314
60625,0,0.0176138735998686
60626,0,0.021978792089058
60627,0,0.0420653509981004
60628,0,0.0325152848336579
60629,0,0.02390078666811
60630,0,0.0132122308705563
60631,0,0.0195126588704337
60632,0,0.06753642332104
60633,0,0.174804420385976
60634,0,0.183652766712673
60635,0,0.0784344025550296
60636,0,0.617925483406388
60637,0,0.778370421212078
60638,0,0.877775884232694
60640,0,0.783772760905946
60641,0,0.755119562631914
60642,0,0.168298407772358
60643,0,0.0529601187688956
60644,0,0.0471635710922266
60645,0,0.11544386469565
60646,0,0.176932841736707
60702,0,0.0232207437343935
60703,0,0.025920966309015
60704,0,0.0145880318278914
60705,0,0.00869790497656061
60706,0,0.0106114173683975
60707,0,0.0277110457154737
60708,0,0.0335268126310427
60709,0,0.0315491358132473
60710,0,0.0281076142801723
60711,0,0.0167766070397226
60712,0,0.0200730121498846
60713,0,0.0563186212139617
60714,0,0.137449228337619
60715,0,0.140855687665682
60716,0,0.0892868994774323
60717,0,0.110075259796564
60718,0,0.526903363056043
60719,0,0.596866544738669
60720,0,0.942365611947507
60722,0,0.834188585913117
60723,0,0.319374588316481
60724,0,0.0474602648166348
60725,0,0.102086112430696
60726,0,0.0311886985988392
60727,0,0.168150561201014
60783,0,0.0204119146221932
60784,0,0.0222213349313864
60785,0,0.0212841712463756
60786,0,0.0101580605929943
60787,0,0.00947823182711785
60788,0,0.0105839651690145
60789,0,0.0132041092843585
60790,0,0.0298519353948459
60791,0,0.0252446107210238
60792,0,0.0286055361272066
60793,0,0.0208019569367918
60794,0,0.0484207372054443
60795,0,0.133364747293758
60796,0,0.157159467870611
60797,0,0.0898943273527096
60798,0,0.0498951260324064
60799,0,0.296853894463113
60800,0,0.519272163020184
60801,0,0.755111246740392
60802,0,0.957283048612356
60803,0,0.888147900095579
60804,0,0.766638071283301
60805,0,0.0849590880160591
60806,0,0.0390530467380378
60807,0,0.0205994510063243
60808,0,0.109812033008274
60809,0,0.287414920733017
60863,0,0.0232990349035291
60864,0,0.0244153470755949
60865,0,0.0213400674046201
60866,0,0.014056249772608
60867,0,0.00958677539693004
60868,0,0.0075782388893762
60869,0,0.013236620904669
60870,0,0.0100329048345323
60871,0,0.0214721775559568
60872,0,0.0292450201356707
60873,0,0.0262386563883462
60874,0,0.0320545770032482
60875,0,0.106763381105751
60876,0,0.245501381114248
60877,0,0.0902385161117934
60878,0,0.0593070381606723
60879,0,0.178570722907196
60880,0,0.37751817394183
60881,0,0.481040167470728
60882,0,0.841830330144185
60883,0,0.97094829886535
60884,0,0.895647764264241
60885,0,0.194657035552813
60886,0,0.0166199048389447
60887,0,0.0248650935489823
60888,0,0.0302688348717151
60889,0,0.217793590440753
60944,0,0.0236623671563043
60945,0,0.0261320631941057
60946,0,0.0222364286238075
60947,0,0.0193593384607801
60948,0,0.0123214724447629
60949,0,0.00691753080107002
60950,0,0.00729009422011285
60951,0,0.011092320952263
60952,0,0.018558934872026
60953,0,0.0239283995760841
60954,0,0.0339960688171999
60955,0,0.0267124003090994
60956,0,0.0937626211827317
60957,0,0.195903584071514
