"HID","PA","valpred"
48763,0,0.000156231640535088
48844,0,0.00233730243854881
48925,0,0.0179287807882855
49005,0,0.0275879199676999
49006,0,0.00180505270043963
49087,0,0.00651363435921848
49168,0,0.0328490455664066
49249,0,0.00149331766971798
49330,0,0.00822946951660041
49492,0,0.00165895923434194
59090,0,0.000829872908835232
59091,0,0.000518415000921825
59092,0,0.000591812749662968
59093,0,0.000219078184667512
59171,0,0.000448156482899673
59172,0,0.000466105473118679
59173,0,0.0002245956630285
59251,0,0.000899590210901757
59252,0,0.000241248385020017
59253,0,0.000314865878605247
59254,0,0.0024716962282397
59262,0,0.0894405804524221
59332,0,0.00135162596003674
59333,0,0.000432819134529043
59334,0,0.000175766129072129
59335,0,0.000232718152781598
59336,0,0.000204251145302644
59344,0,0.491772097528435
59413,0,0.000601076727278427
59414,0,0.00018100202770796
59415,0,0.000113345156244366
59416,0,0.000153082276043726
59424,0,0.140172591978739
59425,0,0.891654165662453
59494,0,0.00118227598848385
59495,0,0.000321768336011182
59496,0,0.000130283504274824
59497,0,0.000137502656804792
59506,0,0.886381257355697
59507,0,0.576213162014571
59576,0,0.000735784248280107
59577,0,0.000224477142416007
59578,0,0.000128584937329672
59579,0,0.000194074607470869
59587,0,0.793707326015695
59588,0,0.785885448787679
59589,0,0.118164727666058
59656,0,0.000967792123643142
59657,0,0.000432915307389054
59658,0,0.000185234186750794
59659,0,0.000146467418798692
59668,0,0.426874607522984
59669,0,0.0252488785044112
59670,0,0.0667244875065268
59736,0,0.00821729553582216
59737,0,0.00286596222483099
59738,0,0.00075337337593314
59739,0,0.00024405808470098
59740,0,0.000212824397341518
59741,0,0.000269272282331765
59749,0,0.294156709269594
59750,0,0.0208510832298411
59751,0,0.00956188306451042
59752,0,0.022566378747253
59816,0,0.00971440777128116
59817,0,0.0152489094910024
59818,0,0.00543564233055773
59819,0,0.00129039293347223
59820,0,0.000499380324091469
59821,0,0.000206591638592271
59822,0,0.000195115653467887
59830,0,0.0103085576307548
59831,0,0.18191321992068
59832,0,0.00316766061759075
59833,0,0.00776023226407128
59834,0,0.0638153346842278
59895,0,0.106348903048358
59896,0,0.0486431064140012
59897,0,0.010213816001893
59898,0,0.00332659501087203
59899,0,0.00128430695751742
59900,0,0.000573757988656419
59901,0,0.000232439478679602
59902,0,0.00018285178374403
59903,0,0.000299294244270702
59910,0,0.00990631353647124
59911,0,0.0804000565840109
59912,0,0.00939633332020511
59913,0,0.00484790378544349
59914,0,0.021075369756336
59915,0,0.0129639711925101
59976,0,0.156054474925956
59977,0,0.104711147700347
59978,0,0.0171109472231876
59979,0,0.00283919134834807
59980,0,0.00188978220035086
59981,0,0.000514969172685759
59982,0,0.000207096143133799
59983,0,0.000270056782915681
59984,0,0.000233099747414997
59985,0,0.000410617799849173
59991,0,0.0306015216444932
59992,0,0.0277661742341095
59993,0,0.0695936841419854
59994,0,0.00815715741707215
59995,0,0.00670809150851341
59996,0,0.0154730109214824
59997,0,0.00551805776847916
60057,0,0.16877627748359
60058,0,0.0604323954566192
60059,0,0.070035433545257
60060,0,0.00542705416269233
60061,0,0.00103921859610809
60062,0,0.000657157426355615
60063,0,0.00023697789670985
60064,0,0.000128623620899679
60065,0,0.000232355460427375
60066,0,0.000353367668083731
60067,0,0.000892109384540172
60073,0,0.0174158781335374
60074,0,0.382194761646368
60075,0,0.0169504935988572
60076,0,0.0096544573595097
60077,0,0.0580323037176399
60078,0,0.00923929252723891
60137,0,0.170381646987422
60138,0,0.0483151740501275
60139,0,0.0530496560793832
60140,0,0.0088609181206192
60141,0,0.00195156976628915
60142,0,0.000667405527830651
60143,0,0.00029707208541326
60144,0,0.000126173203242126
60145,0,0.000125335201801039
60146,0,0.000382042069060676
60147,0,0.000675275631061203
60148,0,0.00212367302431005
60153,0,0.0613652686557907
60154,0,0.19000647637529
60155,0,0.127818840687186
60156,0,0.0445227284708429
60157,0,0.0326153863553884
60158,0,0.0597978115418427
60159,0,0.013351472666699
60218,0,0.193648805351627
60219,0,0.156014124594736
60220,0,0.0257074807726769
60221,0,0.0123336104387692
60222,0,0.00446992274426004
60223,0,0.000655022480461487
60224,0,0.000526757656247509
60225,0,0.000229735330945043
60226,0,0.000121992119688248
60227,0,0.000209280396697219
60228,0,0.000401315646240446
60229,0,0.00153800959742276
60230,0,0.00326977286923662
60235,0,0.0119238865461066
60236,0,0.613820180339449
60237,0,0.229568796671079
60238,0,0.0174756766939537
60239,0,0.0968205610321317
60240,0,0.0119831127516716
60299,0,0.147347245577783
60300,0,0.129448516316572
60301,0,0.113837423473857
60302,0,0.00795524130285533
60303,0,0.00684088687660909
60304,0,0.0030055829658277
60305,0,0.000924918941161323
60306,0,0.000442009342945442
60307,0,0.000210908433138084
60308,0,0.000183308140625303
60309,0,0.000404401543301198
60310,0,0.000709130459701029
60311,0,0.00194791562297556
60312,0,0.00279563729653207
60316,0,0.0394860153605532
60317,0,0.154387921958325
