"HID","trainpred1","trainpred2","trainpred3","trainpred4","trainpred5","trainpred6","trainpred7","trainpred8","trainpred9","trainpred10","trainpreds_mean"
70520,0.999446163958454,NA,0.999999999694937,1,0.931195881219473,0.999999839697905,0.869850873166612,0.999994729960148,0.99998694037629,0.999999005334503,0.977830381489813
70521,0.999848862893904,NA,0.999999997214361,1,0.999704857230142,0.999999930532245,0.999070123217666,0.999999822647091,0.999999858185755,0.999998879618768,0.999846925726659
70522,0.99998888134697,NA,0.999996169266928,0.99999999999988,0.999999978452246,0.999999958392787,0.999999947981443,0.999999998515449,0.999999997416403,0.999999259952272,0.999998243480486
70523,0.999933131183133,NA,0.995266102698944,0.999999996723041,0.999999996856567,0.999998221435518,0.999999998854807,0.999999997210555,0.999999988389414,0.999987438103801,0.999464985717309
70524,0.999486275434689,0.999999997639472,0.138202659855086,0.999768984920107,0.99999999175496,0.999994232004822,0.999999856467135,0.999999989861304,NA,0.9998214192926,0.904141489692242
70525,0.932938417273858,0.999998759115171,0.00903372856406631,0.404521866935005,0.999999928608355,0.999998891719486,0.999996813428495,0.99990863471789,NA,0.99771332533442,0.816012262855194
70526,0.0662167676246559,0.999557218234867,0.00014177725005277,0.00376421859908189,0.999996920791124,0.999999031817412,0.99997553777107,0.322715763755419,NA,0.996481385111679,0.598760957883929
70527,0.00413898539801883,0.999485597460149,8.28726107073063e-08,0.000199806915053832,0.999982185750012,0.999988233098597,0.999945958895234,0.00868564993495755,NA,0.986427086586697,0.555428176323481
70528,0.00270524881494968,0.999990227208306,5.24481219045427e-09,0.000685921385480587,0.999999605948343,0.999997961047966,0.999996322650921,0.000452659979409712,NA,0.997200408914926,0.555669817910568
70529,0.00153546320775339,0.999999787233352,1.94743683129784e-08,0.0133189039415423,0.999999994616942,0.999999981258779,0.999999769400115,1.52710673622731e-05,NA,0.999947081497696,0.557201807966434
70530,0.0002982010038126,0.999994804309668,4.89398894422777e-07,0.00272115950762416,0.999999910237653,0.999999906889417,0.999997784066233,1.51243202509271e-07,NA,0.998569047247462,0.555731272655996
70531,4.92697796220137e-05,0.999883674252579,1.99274575333557e-05,0.000286433424358224,0.999999460198284,0.999999113954009,0.999985059111836,6.45623550425074e-08,NA,0.982782905840576,0.553667323175684
70532,0.000516217093763827,0.999679902741423,5.98729929835105e-06,2.02436982011044e-05,0.999992640056288,0.99999085760336,0.999931724712314,0.000124112396680349,NA,0.984454273859195,0.553857328828947
70533,0.131049912984744,0.901875923486475,0.999974400951697,0.0013162412267098,0.999840913256689,0.999994364065365,0.999889636597742,0.943693788232311,NA,0.998588179675715,0.775135928941939
70534,0.968865399637163,0.992326167433083,0.999999999999868,0.00899103393275736,0.0545083714291685,0.999988865036853,0.999999242459261,0.999937825870062,NA,0.999385140148625,0.780444671771871
70535,0.989390742168851,0.996034890026508,0.843624459457717,0.999808336505404,0.00160515594398675,0.92501649791657,0.999993252062309,5.57855849264252e-05,NA,0.639563315726445,0.710565826154747
70541,0.0277868264240707,0.00965824248585233,5.70098020720948e-18,0.999999055468653,2.14788881119595e-09,3.99880933128737e-11,NA,8.24378327973887e-18,2.27904114834095e-21,6.1247239333608e-11,0.1152715696253
70542,0.00389110426139458,0.000931298069434965,2.2837185859514e-18,0.995927633346616,1.28802917154615e-09,3.10562193115989e-12,NA,1.0401850496844e-16,5.45570043642233e-21,6.7485883481868e-12,0.111194448552814
70544,2.53622943738001e-07,0.000236191256726146,1.75767091802234e-17,5.95828185644611e-12,1.47425436197057e-05,2.14730396745163e-11,NA,2.46015573762602e-07,0.000130098702916084,6.17231192289407e-09,4.23931490580776e-05
70591,NA,0.301487981170817,1,1,4.4454605831512e-09,0.99974200687919,5.16473973943578e-13,0.999999999999762,0.999756292526414,0.999999805745609,0.700109565640863
70592,1,NA,0.99999999999967,1,4.72658303409398e-09,0.999995183728881,1.36150673169233e-11,1,0.999985797465749,0.999999996419163,0.777775664705962
70593,1,NA,0.999999999999975,1,1.5672971073263e-08,0.999998862815989,5.68807524391493e-11,1,0.999999425618945,0.999999999207007,0.77777758926353
70594,1,NA,0.999999999999849,1,5.36725301102996e-08,0.999998980279612,4.48313605051833e-10,1,0.999997502788507,0.999999998012816,0.777777392800181
70595,0.999999999999995,NA,0.999999999946575,1,1.08964241299832e-05,0.999975502564064,5.5502140120554e-08,0.999999999999971,0.999986698794356,0.999999993222119,0.777774794050372
70596,0.999999999999865,NA,0.999999999716781,1,0.000855920336949242,0.999967941358672,1.82015631109506e-05,0.999999999999297,0.999993077636961,0.99999996963709,0.777870567805414
70597,0.999999999858242,NA,0.999999999880665,1,0.0103307231703654,0.999964316091024,0.000763774914532722,0.999999999838338,0.999780117602985,0.999996705281267,0.778981737404158
70598,0.999999957503693,NA,0.999999997820667,1,0.600701304792325,0.999979960347998,0.484322242275953,0.999999997856475,0.999844871715719,0.999996001192679,0.898316037056167
70599,0.999988655471642,NA,0.999999999455495,1,0.763410199971144,0.999998662576316,0.709483989537291,0.99999991416048,0.999748674249808,0.999997982761574,0.941403119798194
70600,0.999550935933942,NA,0.999999999921086,1,0.918290404212229,0.999999836496371,0.599518795288773,0.999997530758724,0.999973608564068,0.999999383715478,0.946370054987852
70601,0.998780125602831,NA,0.9999999995796,1,0.937312013321815,0.999999816122409,0.853282293181064,0.999994086802329,0.999993536270658,0.999999172444846,0.976595671480617
70602,0.999981831038992,NA,0.999999995202716,1,0.999983247806259,0.999999955996244,0.999917033598414,0.999999994129915,0.999999989961035,0.999998021693187,0.999986674380751
70603,0.999995799701054,NA,0.999985576621349,0.999999999998949,0.999999999077137,0.999999886225749,0.999999998277494,0.999999999922957,0.999999999607325,0.999994308466111,0.999997285322014
