"HID","PA","valpred"
61362,0,0.1
61363,0,0.02
61364,0,0.02
61365,0,0.03
61366,0,0.04
61367,0,0.06
61368,0,0.06
61369,0,0.12
61370,0,0.17
61371,0,0.02
61372,0,0.01
61373,0,0
61374,0,0.02
61375,0,0.11
61430,0,0.31
61431,0,0.26
61432,0,0.26
61433,0,0.2
61434,0,0.21
61435,0,0.17
61436,0,0.14
61437,0,0.13
61438,0,0.06
61439,0,0.02
61440,0,0
61441,0,0
61442,0,0
61443,0,0.03
61444,0,0.11
61445,0,0.02
61446,0,0.02
61447,0,0.04
61448,0,0.04
61449,0,0.08
61450,0,0.06
61451,0,0.17
61452,0,0.07
61453,0,0.02
61454,0,0.02
61455,0,0
61456,0,0.14
61511,0,0.3
61512,0,0.25
61513,0,0.24
61514,0,0.22
61515,0,0.18
61516,0,0.2
61517,0,0.16
61518,0,0.16
61519,0,0.08
61520,0,0.06
61521,0,0
61522,0,0
61523,0,0
61524,0,0.02
61525,0,0.07
61526,0,0.08
61527,0,0.02
61528,0,0.03
61529,0,0.05
61530,0,0.04
61531,0,0.08
61532,0,0.11
61533,0,0.12
61534,0,0.04
61535,0,0.01
61536,0,0
61537,0,0.02
61592,0,0.29
61593,0,0.23
61594,0,0.22
61595,0,0.18
61596,0,0.2
61597,0,0.19
61598,0,0.17
61599,0,0.13
61600,0,0.07
61601,0,0.03
61602,0,0
61603,0,0
61604,0,0
61605,0,0.01
61606,0,0.09
61607,0,0.12
61608,0,0.02
61609,0,0.03
61610,0,0.06
61611,0,0.08
61612,0,0.14
61613,0,0.19
61614,0,0.04
61615,0,0.04
61616,0,0
61617,0,0
61673,0,0.29
61674,0,0.26
61675,0,0.25
61676,0,0.23
61677,0,0.18
61678,0,0.17
61679,0,0.15
61680,0,0.13
61681,0,0.1
61682,0,0.06
61683,0,0.01
61684,0,0
61685,0,0
61686,0,0
61687,0,0.06
61688,0,0.14
61689,0,0.13
61690,0,0.11
61691,0,0.09
61692,0,0.1
61693,0,0.06
61694,0,0.21
61695,0,0.09
61696,0,0.04
61697,0,0
61698,0,0.01
61699,0,0.03
61755,0,0.32
61756,0,0.24
61757,0,0.22
61758,0,0.19
61759,0,0.17
61760,0,0.15
61761,0,0.14
61762,0,0.1
61763,0,0.08
61764,0,0.04
61765,0,0
61766,0,0
61767,0,0
61768,0,0.02
61769,0,0.13
61770,0,0.16
61771,0,0.13
61772,1,0.19
61773,0,0.15
61774,0,0.08
61775,0,0.12
61776,0,0.12
61777,0,0.05
61778,0,0
61779,0,0
61780,0,0.02
61835,0,0.26
61836,0,0.26
61837,0,0.24
61838,0,0.21
61839,0,0.19
61840,0,0.16
61841,0,0.15
61842,0,0.12
61843,0,0.09
61844,0,0.08
61845,0,0.04
61846,0,0
61847,0,0
61848,0,0
61849,0,0.08
61850,0,0.21
61851,0,0.17
61852,1,0.21
61853,1,0.19
61854,1,0.19
61855,0,0.07
61856,0,0.14
61857,0,0.1
61858,0,0.02
61859,0,0
61860,0,0
61861,0,0.04
61917,0,0.26
61918,0,0.26
61919,0,0.27
61920,0,0.18
61921,0,0.16
61922,0,0.16
61923,0,0.19
61924,0,0.09
61925,0,0.07
61926,0,0.04
61927,0,0.02
61928,0,0
61929,0,0.01
61930,0,0.06
61931,0,0.31
61932,0,0.32
61933,0,0.26
61934,1,0.24
61935,1,0.24
61936,1,0.11
61937,0,0.12
61938,0,0.07
61939,0,0.04
61940,0,0
61941,0,0.01
61942,0,0.02
61947,0,0.16
61998,0,0.23
61999,0,0.26
62000,0,0.26
62001,0,0.21
62002,0,0.17
62003,0,0.16
62004,0,0.16
62005,0,0.09
62006,0,0.06
62007,0,0.04
62008,0,0.02
62009,0,0
62010,0,0.03
62011,0,0.04
62012,0,0.28
62013,0,0.37
62014,0,0.41
62015,1,0.38
62016,1,0.35
62017,1,0.12
62018,1,0.14
62019,1,0.15
62020,0,0.04
62021,0,0.01
62022,0,0.01
62023,0,0
62029,0,0.05
62079,0,0.25
62080,0,0.29
62081,0,0.21
62082,0,0.21
62083,0,0.18
62084,0,0.13
62085,0,0.17
62086,0,0.08
62087,0,0.06
62088,0,0.04
62089,0,0
62090,0,0.04
62091,0,0.01
62092,0,0.31
62093,0,0.41
62094,0,0.38
62095,1,0.45
62096,1,0.4
62097,1,0.24
62098,1,0.11
62099,1,0.14
62100,0,0.09
62101,0,0
62102,0,0
62103,0,0
62104,0,0.05
62109,0,0.02
62160,0,0.21
62161,0,0.25
62162,0,0.22
62163,0,0.17
62164,0,0.19
62165,0,0.19
62166,0,0.13
62167,0,0.06
62168,0,0.07
62169,0,0.07
62170,0,0.08
62171,0,0.08
62172,0,0.05
62173,0,0.16
62174,0,0.5
62175,0,0.45
62176,1,0.45
62177,1,0.43
62178,1,0.26
62179,1,0.1
62180,0,0.14
62181,1,0.13
62182,0,0.03
62183,0,0.01
62184,0,0.05
62185,0,0.01
62189,0,0.09
62190,0,0.02
62191,0,0.02
62242,0,0.24
62243,0,0.23
62244,0,0.17
62245,0,0.2
62246,0,0.17
62247,0,0.11
62248,0,0.06
62249,0,0.07
62250,0,0.05
62251,0,0.19
62252,0,0.22
62253,0,0.06
62254,0,0.06
62255,0,0.43
