"HID","PA","valpred"
48763,0,0.0150849382061672
48844,0,0.00538220828946242
48925,0,0.0039649312098473
49005,0,0.00359191298608835
49006,0,0.00589646266864841
49087,0,0.0044955254539252
49168,0,0.00445078837337055
49249,0,0.00595029404272726
49330,0,0.00470945684515771
49492,0,0.00606435496365378
59090,0,0.00709439565577856
59091,0,0.00696300371090844
59092,0,0.00601606528191324
59093,0,0.01180963183118
59171,0,0.00814004209616095
59172,0,0.00708764582941753
59173,0,0.0117754679590468
59251,0,0.0193494473639415
59252,0,0.0117459460872815
59253,0,0.00865826137522274
59254,0,0.00499393840267087
59262,0,0.650612290883971
59332,0,0.0225798421370907
59333,0,0.0173795758698446
59334,0,0.0110453841423198
59335,0,0.0104319087080216
59336,0,0.0184917924114095
59344,0,0.526236817690481
59413,0,0.02129358685277
59414,0,0.0145963728405708
59415,0,0.0129608267681358
59416,0,0.0163862910814004
59424,0,0.566119330752158
59425,0,0.383584803848251
59494,0,0.031180751736079
59495,0,0.0205509530469753
59496,0,0.014339083977601
59497,0,0.0171708875218741
59506,0,0.399841661476504
59507,0,0.180023715578426
59576,0,0.0292869205647596
59577,0,0.0194660844573046
59578,0,0.0170446428334443
59579,0,0.0251743607800381
59587,0,0.341341387276626
59588,0,0.267436613436947
59589,0,0.164195153703122
59656,0,0.0323025244624905
59657,0,0.024397688035399
59658,0,0.0191223435504107
59659,0,0.0187800153779313
59668,0,0.2704099789502
59669,0,0.120115292408691
59670,0,0.110265531348289
59736,0,0.0548590524206753
59737,0,0.0405280178249792
59738,0,0.0303010808201164
59739,0,0.0190518093350951
59740,0,0.0206362299886589
59741,0,0.0286418995540881
59749,0,0.348896562597085
59750,0,0.143389694778889
59751,0,0.0827588897000833
59752,0,0.0878006126862362
59816,0,0.0440747248151508
59817,0,0.0700329704399356
59818,0,0.058690737011457
59819,0,0.0385655127890895
59820,0,0.0242207583540366
59821,0,0.018890967296935
59822,0,0.0212623792972013
59830,0,0.4402504399712
59831,0,0.218749399798046
59832,0,0.0860842999101253
59833,0,0.0686618810210868
59834,0,0.0883287825894276
59895,0,0.0323602767612204
59896,0,0.0526170466079545
59897,0,0.0618121532411466
59898,0,0.0593077815967651
59899,0,0.0458991133289508
59900,0,0.0310614583965018
59901,0,0.0192305191784597
59902,0,0.0183783601438014
59903,0,0.0262661764649696
59910,0,0.591392042941512
59911,0,0.275591772092033
59912,0,0.0884088202996406
59913,0,0.0661723595617159
59914,0,0.0853806836844413
59915,0,0.0894728887067169
59976,0,0.0261031958557153
59977,0,0.0551376013339346
59978,0,0.0704431994395405
59979,0,0.0709912361390245
59980,0,0.0597158449077162
59981,0,0.0439603732774757
59982,0,0.0241964203536847
59983,0,0.0224690116369229
59984,0,0.020899268936295
59985,0,0.0346351431951785
59991,0,0.559253896881596
59992,0,0.28803283540683
59993,0,0.129741456227601
59994,0,0.0536504883685901
59995,0,0.0680316915022576
59996,0,0.0578630030838823
59997,0,0.100021546364697
60057,0,0.0286675898155723
60058,0,0.044142280693247
60059,0,0.0798557623919229
60060,0,0.0937725675064255
60061,0,0.076225311004052
60062,0,0.0527181905522592
60063,0,0.0298268119449509
60064,0,0.0205027165519522
60065,0,0.0239552728608301
60066,0,0.0293464987315557
60067,0,0.0529464310222156
60073,0,0.296623091348762
60074,0,0.141494953788237
60075,0,0.0411689046251076
60076,0,0.0442622016034571
60077,0,0.079965086082332
60078,0,0.0979256564735608
60137,0,0.0452970805431383
60138,0,0.0470109194303181
60139,0,0.0639963492374759
60140,0,0.0880684061228592
60141,0,0.0782705778120627
60142,0,0.0555786150637041
60143,0,0.0363926655675586
60144,0,0.0231173383811495
60145,0,0.0189235054965309
60146,0,0.029483264597591
