"HID","PA","valpred"
48763,0,0.303205170629985
48844,0,0.172892119192683
48925,0,0.234337138656225
49005,0,0.294584496502399
49006,0,0.27040892188869
49087,0,0.389426048401639
49168,0,0.494549086513439
49249,0,0.430129617144121
49330,0,0.493162614767907
49492,0,0.450940785469337
59090,0,0.421994377661681
59091,0,0.37902634964221
59092,0,0.345906278365497
59093,0,0.341470432372192
59171,0,0.382498889627205
59172,0,0.379038615972411
59173,0,0.326290336775682
59251,0,0.470315589655659
59252,0,0.430162148402432
59253,0,0.487123014788737
59254,0,0.589525907715252
59262,0,0.886398953911019
59332,0,0.405302617113657
59333,0,0.511768499625006
59334,0,0.52128833119278
59335,0,0.55530007933489
59336,0,0.418657007861913
59344,0,0.923949251109129
59413,0,0.499085371241484
59414,0,0.529248761901277
59415,0,0.405084041923911
59416,0,0.570953384593584
59424,0,0.8888154648904
59425,0,0.862841681117175
59494,0,0.273306235029442
59495,0,0.504280362142713
59496,0,0.33648555814474
59497,0,0.496361029396174
59506,0,0.825449658272393
59507,0,0.776266879359286
59576,0,0.247506500092692
59577,0,0.366818078797486
59578,0,0.357417485742571
59579,0,0.493624732921883
59587,0,0.723721833661252
59588,0,0.844076636566881
59589,0,0.87034814125946
59656,0,0.186536459426934
59657,0,0.21480468676752
59658,0,0.249719702367884
59659,0,0.400988764409343
59668,0,0.868383514559921
59669,0,0.822226031906391
59670,0,0.649162014665597
59736,0,0.0506989795710924
59737,0,0.10472716919536
59738,0,0.212152484771831
59739,0,0.129519130454494
59740,0,0.262307025666568
59741,0,0.322840179686848
59749,0,0.920249760490434
59750,0,0.873617315117231
59751,0,0.525232575010454
59752,0,0.663685471348737
59816,0,0.0432971664951596
59817,0,0.0598921551228414
59818,0,0.0972515081753223
59819,0,0.111140764594571
59820,0,0.143871883222929
59821,0,0.102492822388948
59822,0,0.261402238866998
59830,0,0.954926197175582
59831,0,0.883235840067728
59832,0,0.797295019921244
59833,0,0.36797589203389
59834,0,0.665989045644777
59895,0,0.0377126621812292
59896,0,0.073371691872119
59897,0,0.0608094891173655
59898,0,0.0804318153574921
59899,0,0.0638162056932173
59900,0,0.076192157276014
59901,0,0.0979215540884338
59902,0,0.098909148844639
59903,0,0.197994016944111
59910,0,0.961092025400211
59911,0,0.932548870625496
59912,0,0.738622448633378
59913,0,0.340417136443812
59914,0,0.30247659121228
59915,0,0.79350190351705
59976,0,0.0234541592718649
59977,0,0.0890382275786524
59978,0,0.12192837686937
59979,0,0.0889336642075234
59980,0,0.0862935529128768
59981,0,0.0353348094403028
59982,0,0.0291618522159354
59983,0,0.235606574446129
59984,0,0.0936434683646014
59985,0,0.245003588916048
59991,0,0.887052189417614
59992,0,0.937574389160875
59993,0,0.803885106313603
59994,0,0.219915001165043
59995,0,0.206246892952728
59996,0,0.729060684876884
59997,0,0.603746814759692
60057,0,0.0155973103480191
60058,0,0.06134240102757
60059,0,0.149665472130435
60060,0,0.175826445378967
60061,0,0.123825581924868
60062,0,0.0223222313355535
60063,0,0.0137965028205828
60064,0,0.0274927379163428
60065,0,0.314689153233962
60066,0,0.103092947380601
60067,0,0.257537992324869
60073,0,0.870195225004257
60074,0,0.664381102249953
60075,0,0.215379779031492
60076,0,0.137634627782062
60077,0,0.397671049197812
60078,0,0.814312298350437
60137,0,0.0319129411662072
60138,0,0.0516605750146468
60139,0,0.0688006173979757
60140,0,0.160014116912504
60141,0,0.0977619277004857
60142,0,0.0318955722982277
60143,0,0.0129271295640413
60144,0,0.0119466826221227
60145,0,0.0385536588469146
60146,0,0.347422391595166
60147,0,0.122205375541734
60148,0,0.291296168120226
60153,0,0.750698234866432
60154,0,0.71144121837213
60155,0,0.307580481306976
60156,0,0.197408592149193
60157,0,0.134321236724856
60158,0,0.742344277913477
60159,0,0.728158452126796
60218,0,0.032774687293132
60219,0,0.0650758045432966
