"HID","bayesmean-orig","bayesmed-orig"
75,1.47764888005434e-05,-2.37393734157662e-09
76,6.51583836254081e-05,-1.72265863729556e-08
77,3.00630997042347e-05,-7.2406690983822e-09
78,2.7922243606209e-05,-7.7105985349681e-09
79,0.000125899322369684,-5.08959363492746e-08
80,0.00247076669137315,-2.08940955063525e-06
81,0.0409071099018964,-0.000660047813971437
82,0.0318723201510189,-0.000152855205852285
156,2.17029112366059e-05,-4.21954914875972e-09
157,1.96755220161546e-05,-4.82655380326073e-09
158,2.02191707929545e-05,-4.89457007379043e-09
159,2.99305783223516e-05,-8.5342683258718e-09
160,0.000369701858271231,-1.85840969099035e-07
161,0.0126809092208735,-2.90783419024091e-05
162,0.0318055135292185,-0.000256290327109594
238,1.85154869333427e-05,-4.14411671553884e-09
239,1.65002020461991e-05,-4.53414317467117e-09
240,1.08767185987825e-05,-2.15287350822617e-09
241,2.72238142965765e-05,-7.1319731713898e-09
242,0.000858694315930896,-4.88499159500789e-07
243,0.0342987729224749,-0.000389354492791121
255,0.00209595603972791,-2.49175245329816e-08
320,2.18230155342088e-05,-4.10459017849055e-09
321,1.06790875793476e-05,-2.61273157446727e-09
322,7.4105012625678e-06,-1.34267745084088e-09
323,7.79482902111184e-05,-2.47223801980264e-08
324,0.00646844937889262,-7.16472027413129e-06
325,0.0252114533788889,-0.000126097914292765
335,0.00515841961840473,-9.21058822429341e-08
336,0.000624252499724946,-7.74489447978811e-09
401,2.87999006207237e-05,-7.1341668248012e-09
402,1.02060282847043e-05,-2.00814682613781e-09
403,1.8305960829845e-05,-3.78824939491272e-09
404,0.000285384928172491,-1.15977792642591e-07
405,0.0127099909608519,-2.71416027043384e-05
406,0.0408459685413664,-0.000368187864817843
410,-0.472975756645107,-0.328477753141055
412,0.197518253155402,-0.00660702673682247
416,0.00704350611084226,-1.51506984387266e-07
417,0.00070525459865725,-1.59895222432351e-08
418,0.000246257115560547,-3.46012897389186e-09
421,2.57474148330531e-06,-2.43951374422173e-11
483,3.0951651102556e-05,-7.3410237008088e-09
484,1.12841773886193e-05,-1.75488294667783e-09
485,9.59408282421311e-05,-2.6501514829689e-08
486,0.00561251404645768,-5.19028023010897e-06
487,0.032108516452873,-0.000222920184085637
493,0.185921931557516,-0.00548951231920318
494,0.073473497882561,-0.000163864897962785
498,0.00225815291252574,-5.67486486119277e-08
499,0.000453514597707739,-1.13645049447789e-08
502,1.82265830623819e-06,-2.5534142542452e-11
503,4.9662533948759e-07,-4.59532593638286e-12
564,3.63046022982612e-05,-7.6047523528241e-09
565,3.02529420014242e-05,-6.3573689733287e-09
566,7.24042916620298e-05,-1.59196594774893e-08
567,0.000708270545744719,-2.84366742781074e-07
568,0.0129543475739635,-2.33891297035217e-05
573,0.199368080249211,-0.0718716535003639
574,0.059135988275617,-0.0001156855218088
575,0.0258628395965546,-1.09259708462929e-05
578,0.0041566260985663,-1.24077351242579e-07
579,0.000771079391494404,-2.92953464755553e-08
580,0.000147979159605846,-3.95812326408915e-09
582,2.19605231475191e-06,-3.55887853074247e-11
583,2.02426222204422e-07,-3.32995329765926e-12
645,9.8098209596314e-05,-1.84548235446319e-08
646,5.84993444760702e-05,-1.08820290899959e-08
647,0.000508439823552705,-1.63623372007031e-07
648,0.00910711751094021,-1.08238936433118e-05
649,0.0295803717854437,-0.000158721546570548
654,-0.021697683512462,-0.328462211248661
655,0.0712471481999937,-0.000245753996215882
656,0.0261475612054849,-1.5649876725797e-05
657,0.0165942046075942,-2.26562653956186e-06
660,0.0012716016640604,-4.50458390604273e-08
661,0.000316349153355738,-1.19138815645673e-08
663,4.57832078008428e-06,-1.05210710623819e-10
664,2.02621118824866e-07,-4.27841473400249e-12
665,3.41998085468244e-08,-5.10188094670811e-13
666,3.87284642264553e-08,-2.97482675199635e-13
727,0.00046360176463998,-9.8829042771968e-08
728,0.000436483848220017,-9.9425180510724e-08
729,0.00231184157887001,-9.68252601883591e-07
730,0.0124522756154753,-1.49569634526998e-05
736,0.0894882292311637,-0.00045249701259896
737,0.0262805766589201,-2.06511037360932e-05
738,0.017211883838192,-3.51093679987621e-06
741,0.00238739454259096,-8.89984109849289e-08
742,0.000631917496016365,-2.90718896691968e-08
745,3.64032132304647e-07,-8.16830980229077e-12
746,4.18165226265127e-08,-8.6227514756617e-13
747,8.0471355096723e-09,-1.0712791621899e-13
748,1.37277113921408e-08,-9.66419633758434e-14
809,0.00196148704602367,-4.67924803656551e-07
810,0.010732690006777,-1.16128490631279e-05
811,0.00795659287204063,-5.25184953161654e-06
816,-0.1373901834424,-0.449274736163054
817,0.0639153194682872,-0.00021870252269828
818,0.0198713040542234,-7.4904782574433e-06
819,0.0136566089335354,-1.85675197068013e-06
822,0.000806193812596169,-3.37104304681741e-08
823,0.000175913751218949,-7.42584222247852e-09
825,5.61621945861486e-07,-1.5286312314189e-11
826,5.36782617274305e-08,-1.18850496438427e-12
827,6.22576987058901e-09,-1.06602008681918e-13
828,3.40120637884140e-09,2.68399895054197e-14
829,1.24980496878862e-08,2.59941543171517e-14
889,0.00166346366482479,-2.55987045261221e-07
890,0.00231552947100289,-4.67048423475727e-07
891,0.0045419642856582,-1.40333452173198e-06
892,0.0123502581239019,-8.63145923178047e-06
898,0.14697880373882,-0.0025920571484192
899,0.0228022667592645,-1.38299662040575e-05
900,0.0162841742016307,-4.02060964419095e-06
901,0.0135197008075798,-1.84226158328347e-06
904,0.00024255894092985,-1.03753249310008e-08
905,4.28523913958072e-05,-1.63538526400365e-09
906,1.85533958609315e-06,-5.43162814676225e-11
907,1.15025332464301e-07,-2.73213002881523e-12
908,7.06323678104526e-09,-1.36286724129749e-13
909,1.43645179039106e-09,2.27875806095896e-14
910,9.48567125693579e-10,8.28845600095263e-15
911,1.42996749160662e-08,2.40664326258673e-14
972,0.00270441434096593,-5.51679449320783e-07
973,0.0064084022678353,-1.91154413886374e-06
979,-0.032804308402754,-0.340510814489581
980,0.044569050071787,-0.000102845251128164
981,0.0213434897920842,-1.19905967805651e-05
982,0.0156975177913478,-3.74303885261402e-06
983,0.00669822445148577,-4.39703947512389e-07
985,0.000435646857519808,-1.8743961083591e-08
986,7.53145092960175e-05,-2.9868452499891e-09
987,3.59231078345874e-06,-1.18119141881412e-10
988,2.53639945168208e-07,-6.58505896723879e-12
989,1.62952804944354e-08,-3.31748338455559e-13
990,1.98641396195177e-09,3.61723401431693e-14
991,4.62315986130704e-10,6.29372684091315e-15
992,5.99463809567095e-10,4.4341542676072e-15
1060,0.110678634115419,-0.00106105744050581
1061,0.0279269192911446,-2.9372098327162e-05
1062,0.0195558617068031,-8.52995400375075e-06
1063,0.0123816571699236,-1.85419233385043e-06
1064,0.00355870202613199,-1.99339915848773e-07
1065,0.000531776214205777,-2.31352514506328e-08
1066,0.000191623401381714,-7.96045276601813e-09
1067,2.22407540868179e-05,-8.25319098559176e-10
1068,5.74620704277938e-07,-1.5569538201729e-11
1069,3.51293474407752e-08,-7.50342092554801e-13
1070,2.25131455108181e-09,4.4375884527005e-14
1071,5.37159620948302e-10,1.05881707418086e-14
1072,2.82950618450734e-10,3.58946337270167e-15
1073,1.44292291015577e-09,7.98020079994181e-15
1141,0.181879433896288,-0.097001653090287
1142,0.0440699739077659,-0.000103840176978602
1143,0.0240865503711285,-1.86366552457429e-05
1144,0.0160274082240787,-4.22506972256497e-06
1145,0.00521023114305542,-3.50257411150678e-07
1146,0.00156959381056441,-7.46565807315622e-08
1147,0.000397660349153446,-1.71989107342994e-08
1148,5.43773264514248e-05,-2.098711044419e-09
1149,2.20686182527093e-06,-7.01792094053471e-11
1150,7.67867344098043e-08,-1.69580398008433e-12
1151,5.68624111521152e-09,-9.9623549662953e-14
1152,6.64877506536356e-10,1.34111350165129e-14
1153,2.4200769759246e-10,4.93694450524364e-15
1154,2.0223727445313e-10,2.22976231904846e-15
1155,2.8124984218228e-09,7.24433951888782e-15
1188,-2.21994130132797e-16,-2.22044604900502e-16
1222,-0.525668382409933,-0.756675301009172
1223,0.139932153256781,-0.00221571793787159
1224,0.0359781552664757,-6.35249185558077e-05
1225,0.0222846438855081,-1.37303363256724e-05
1226,0.0131442037523051,-2.33124453144845e-06
1227,0.00292685965074757,-1.68847247948245e-07
1228,0.000726719778595777,-3.34211403594439e-08
1229,0.000212504770772403,-8.92896904447838e-09
1230,1.41192058501604e-05,-5.14267392133965e-10
1231,3.14027438581256e-07,-7.63518116112317e-12
1232,1.04805099491803e-08,-1.87315117356606e-13
1233,8.92262389387202e-10,1.79077686280284e-14
1234,3.03536097646003e-10,6.50743441031977e-15
1235,1.76142504089763e-10,2.98054054712583e-15
1236,5.54097619924305e-10,3.68261300080973e-15
1237,5.56967229075679e-09,6.05841797261272e-15
1270,-2.21975708862526e-16,-2.22044604899734e-16
1303,0.206600075649913,-0.0563153384549846
1304,0.0661342558879441,-0.000293709485008563
1305,0.0282542454464414,-3.15403647384491e-05
1306,0.0168687847587347,-4.90183453127337e-06
1307,0.00625959493150882,-4.80315076566334e-07
1308,0.00120718899659497,-5.71777025949168e-08
1309,0.000503447777582244,-2.18702300039874e-08
1310,5.57269903813944e-05,-2.1248927288875e-09
1311,1.21825825198369e-06,-3.42877692976505e-11
1312,4.105616398645e-08,-7.74841721505285e-13
1313,2.10141495902394e-09,4.32880379913668e-14
1314,3.05584338064989e-10,6.35754858464886e-15
1315,1.49090834232884e-10,3.4169139351612e-15
