"HID","bayesmean-orig","bayesmed-orig"
992,5.33975902128628e-12,5.27323065625021e-15
1060,0.0357623990240728,-0.00113133948315622
1061,0.00311276282126398,-3.21516704910712e-05
1062,0.000903500147597016,-9.59849708186226e-06
1063,0.000232313074933378,-2.13798725916844e-06
1064,2.63897877103879e-05,-2.3953918451172e-07
1065,3.02209884857638e-06,-2.94557789883591e-08
1066,1.11549374340327e-06,-9.77733444397077e-09
1067,1.32877859557997e-07,-9.2595421131438e-10
1068,3.69487573651379e-09,-1.5711765230319e-11
1069,2.47575822877878e-10,-5.84274281193986e-13
1070,1.79528886096425e-11,7.26477953101232e-14
1071,4.5979258759947e-12,1.89712022336091e-14
1072,2.34421716058371e-12,5.71437162509708e-15
1073,1.44055148595892e-11,5.99282151227453e-15
1141,0.036544691089219,-0.100230192368424
1142,0.0103030731714891,-0.000112338325227872
1143,0.00181934053696967,-2.07027609270807e-05
1144,0.000450998076375982,-4.81777002813258e-06
1145,4.14361582877536e-05,-4.22628454255082e-07
1146,9.41861532865051e-06,-9.27121594903986e-08
1147,2.19079172453549e-06,-2.21658516555035e-08
1148,3.05606101607503e-07,-2.50599713587903e-09
1149,1.32599771368059e-08,-7.25165032563561e-11
1150,5.15268743356467e-10,-1.41866744672255e-12
1151,4.26697888099446e-11,-4.4080061697187e-14
1152,5.52166367163550e-12,2.33835535716718e-14
1153,2.00722291089468e-12,9.58651719827734e-15
1154,1.53195913931967e-12,3.44450438983034e-15
1155,3.42447171548358e-11,6.11379798706411e-15
1188,-2.22042185843554e-16,-2.22044604817627e-16
1222,-0.641526746466126,-0.941546557343218
1223,0.0438411331623681,-0.00235172813032592
1224,0.00615671696771996,-6.9211614098663e-05
1225,0.00140710843294469,-1.53286362340204e-05
1226,0.000247694068778214,-2.6937151650981e-06
1227,1.73326857684987e-05,-2.10854428159768e-07
1228,3.70655144041994e-06,-4.46639154485628e-08
1229,1.12714840001244e-06,-1.15034439135347e-08
1230,7.93527491478117e-08,-5.67377900657546e-10
1231,1.98787736979202e-09,-7.28290179693555e-12
1232,7.50824463166142e-11,-9.479649491835e-14
1233,7.01425072577751e-12,2.98642256929488e-14
1234,2.56156507998768e-12,1.24539466503679e-14
1235,1.38473559198296e-12,5.64365253744944e-15
1236,4.87894737920505e-12,3.84715497754794e-15
1237,8.70840500327881e-11,5.18432908906573e-15
1270,-2.22041759812528e-16,-2.22044604831158e-16
1303,0.0583448200528043,-0.0586336535643712
1304,0.019671206253204,-0.000317161505517897
1305,0.00303147605896676,-3.48300481133263e-05
1306,0.000517680063282249,-5.56709896203611e-06
1307,4.79019092549598e-05,-5.76539845551449e-07
1308,5.8493420973934e-06,-7.41368249050037e-08
1309,2.41364915503332e-06,-2.98303746702233e-08
1310,2.87082020579897e-07,-2.68003411976681e-09
1311,7.08030735923357e-09,-3.62946007984246e-11
1312,2.77882746421506e-10,-5.2269595761449e-13
1313,1.62044718614247e-11,7.04022938639626e-14
1314,2.51571145918596e-12,1.18626319143065e-14
1315,1.20966572086148e-12,6.8432767180585e-15
1316,1.27778317317222e-12,4.74251073597997e-15
1317,1.17967872102967e-11,3.15001224216016e-15
1348,-2.22015994834478e-16,-2.22044603604531e-16
1350,-2.22041867896194e-16,-2.22044604761124e-16
1384,-0.503950201800057,-0.75041934787945
1385,0.049838148950032,-0.00418278054052426
1386,0.00985684934536087,-0.000125607647567429
1387,0.0023127336525969,-2.60416210403628e-05
1388,0.000210527798682478,-2.35537961706859e-06
1389,2.2287767015025e-05,-2.9159538060503e-07
1390,2.78261665921701e-06,-3.71513075887002e-08
1391,1.10857062372943e-06,-1.34828678906319e-08
1392,6.49829829435e-08,-4.92288217861869e-10
1393,1.10520259635479e-09,-3.35020429563326e-12
1394,4.18679674749003e-11,-1.7059971976091e-14
1395,3.67136911434687e-12,1.58405787985471e-14
1396,1.35378695189097e-12,7.35453116313711e-15
1397,1.11159323727856e-12,6.16448685945825e-15
1398,2.5691800686997e-12,3.85528754735439e-15
1428,-2.12871123422308e-16,-2.22044352841452e-16
1429,-2.21605694413234e-16,-2.22044578718536e-16
1432,-2.22035021912267e-16,-2.22044604143214e-16
1466,-0.07121733091918,-0.243725809928618
1467,0.0346947179099353,-0.00140614776172629
1468,0.00948235223998732,-0.000127767035991607
1469,0.00120159860843471,-1.32340180688498e-05
1470,8.11313596334205e-05,-9.87383416649001e-07
1471,7.03426473967238e-06,-9.55041507845792e-08
1472,1.52556951783739e-06,-2.05410134482223e-08
1473,3.24258061121267e-07,-3.48860593433257e-09
1474,7.30054541475194e-09,-3.74751030248883e-11
1475,1.23806135008757e-10,-1.29120150810151e-13
1476,8.714348577303e-12,3.95464746543992e-14
1477,1.43066490049381e-12,6.85689439615137e-15
1478,8.75352389633038e-13,5.45867080451765e-15
1479,1.13120259774584e-12,5.78030511223566e-15
1480,5.29139564399251e-12,2.26676404919726e-15
1509,-2.21961318099277e-16,-2.22044601534578e-16
1510,-2.20755892017609e-16,-2.22044517584535e-16
1511,-2.21965488937524e-16,-2.22044594585278e-16
1512,-2.22025215464544e-16,-2.2204460030139e-16
1513,-2.22030785460215e-16,-2.22044602482033e-16
1514,-2.22028650347723e-16,-2.22044603777065e-16
1541,-0.262384461026181,-0.00263077841036408
1547,0.0568791949626191,-0.00781418252684906
1548,0.0204896250690408,-0.000443134979041004
1549,0.00341128667747702,-3.99130923117941e-05
1550,0.000266233472947983,-3.0549857395093e-06
1551,1.6383465673539e-05,-2.16166975165393e-07
1552,2.30667297148302e-06,-3.22937477232299e-08
1553,7.95661576475881e-07,-1.03202217268034e-08
1554,7.35335871059855e-08,-6.20292489203483e-10
1555,5.81338174881858e-10,-1.35170323302923e-12
1556,1.21544123759723e-11,5.18739714999865e-14
1557,2.45708899565324e-12,1.11503102832872e-14
1558,7.99593994350661e-13,4.7113511167706e-15
1559,8.90349442865172e-13,5.71710701285294e-15
1560,1.91480723745563e-12,4.54228978622483e-15
1590,-2.2189982363222e-16,-2.22044595825533e-16
1591,-2.21037963029453e-16,-2.22044431101719e-16
1592,-2.21974472518102e-16,-2.22044577974079e-16
1593,-2.22025576280252e-16,-2.22044598614195e-16
1594,-2.21979906000567e-16,-2.22044589601239e-16
1623,-0.217886076397294,-0.000748470550409941
1624,-0.314611172619923,-0.0126775127870969
1628,-0.112975797429171,-0.293442540782622
1629,0.0455800425101598,-0.00343992386472674
1630,0.0145879909266681,-0.000255214371202357
1631,0.00145992079410241,-1.64317452462232e-05
1632,9.73197939417624e-05,-1.16423256356198e-06
1633,4.97319439436347e-06,-6.9291789410467e-08
1634,7.40976350792893e-07,-1.04116884767758e-08
1635,2.78204890591291e-07,-3.1027412995419e-09
1636,1.00261027630521e-08,-5.85836382888215e-11
1637,6.0434339841543e-11,-3.8796037377684e-14
1638,4.14629405824722e-12,1.89475964036244e-14
1639,1.13934054157196e-12,5.97371695675165e-15
1640,6.19140022023532e-13,4.16849490582191e-15
1641,8.85603790207562e-13,4.86453819296885e-15
1642,2.97754475758155e-12,1.5254128057916e-15
1671,-2.22035832780896e-16,-2.22044604281668e-16
1672,-2.22005577441613e-16,-2.22044582573623e-16
1673,-2.2183362015888e-16,-2.22044513679644e-16
1674,-2.21978027673544e-16,-2.22044570914592e-16
1675,-2.2200754416734e-16,-2.22044588008558e-16
1676,-2.21963341332188e-16,-2.22044581712935e-16
1709,-0.59205894326242,-0.859611634846372
1710,0.0585899976100516,-0.00920180623947962
1711,0.0290546887492643,-0.00105790786560281
1712,0.00516701430208758,-5.9831640453184e-05
1713,0.000371617011026375,-4.01677772040437e-06
1714,2.00339764134248e-05,-2.5060374443756e-07
1715,1.81912741735553e-06,-2.61538033473137e-08
1716,4.37811250706145e-07,-5.96522994052418e-09
1717,6.09796285267603e-08,-5.28139312251968e-10
1718,5.37155816911205e-10,-1.33389587074854e-12
1719,7.88935297359442e-12,3.68181534693547e-14
1720,9.75865400850241e-13,4.68400611552418e-15
1721,5.10881315457533e-13,3.17924775561005e-15
1722,6.62825557732665e-13,4.80917456085185e-15
1723,8.97989517195347e-13,3.72794964121564e-15
1753,-2.21994069316983e-16,-2.22044558604891e-16
1754,-2.21951822018125e-16,-2.22044549780313e-16
1755,-2.21922506868068e-16,-2.22044512229978e-16
1756,-2.21957249569046e-16,-2.22044545733764e-16
1757,-2.21940981255247e-16,-2.22044547612633e-16
1758,-2.21890911967087e-16,-2.22044552980702e-16
1786,-0.294871334355008,-0.00801891632303198
1787,-0.350180498510918,-0.031357195880399
1790,-0.024494862801243,-0.182780556617126
1791,0.0436752965901877,-0.00321243595156817
1792,0.0269616919910498,-0.000912799437212999
1793,0.00235084515805779,-2.43928670678753e-05
1794,4.44503027946281e-05,-5.14731264473715e-07
1795,3.48870346021604e-06,-4.67398044486257e-08
1796,6.71779306560911e-07,-9.73652600957391e-09
1797,2.65078352464324e-07,-3.19464140696777e-09
1798,7.15472383225049e-09,-4.28527954443471e-11
1799,3.9403115402221e-11,-1.5025939458693e-14
1800,1.56902909966874e-12,7.84412099378019e-15
1801,5.08033928440148e-13,2.93772218949489e-15
1802,3.98217646210004e-13,2.84420283322655e-15
1803,5.1194405860294e-13,2.60365595159558e-15
1804,1.17180847262411e-12,7.60561756778094e-16
1833,-2.21981388872675e-16,-2.2204455063732e-16
1834,-2.21951133884794e-16,-2.22044515478358e-16
1835,-2.21782536024265e-16,-2.22044259138556e-16
1836,-2.21843642446754e-16,-2.22044433609744e-16
1837,-2.21954178705475e-16,-2.22044533201074e-16
1838,-2.21805148692083e-16,-2.2204443737333e-16
1839,-2.21672407385746e-16,-2.22044527603659e-16
1868,-0.316395133721919,-0.014670287803682
1869,-0.399350387754033,-0.0877176378932161
1872,0.0664851326711538,-0.030704123389198
1873,0.0431265933221767,-0.00331500153645628
1874,0.0158108773789752,-0.000269820387457638
1875,0.000434400976700025,-4.01009212117367e-06
1876,1.20811466525621e-05,-1.4264770175883e-07
1877,1.27477126343969e-06,-1.84310890350192e-08
1878,3.44680630423277e-07,-4.83619938375156e-09
1879,1.3109827174687e-07,-1.36605878076135e-09
1880,3.12800686494462e-10,-6.8827230184571e-13
1881,6.40456841265573e-12,3.33115399875527e-14
1882,4.6497610129225e-13,2.37135077059478e-15
1883,3.56596168675501e-13,2.18417679585554e-15
1884,3.54798326178311e-13,2.40606732109407e-15
1885,3.38905587114163e-13,9.05665801071619e-16
1914,-2.21991314019357e-16,-2.2204458068292e-16
1915,-2.21856603476028e-16,-2.22044368754948e-16
1916,-2.21081534941366e-16,-2.22042653392456e-16
1917,-2.21428494842251e-16,-2.22043809356236e-16
1918,-2.21799066130653e-16,-2.22044354955207e-16
1919,-2.21857373667982e-16,-2.22044426982107e-16
1920,-2.21674862939409e-16,-2.22044294738198e-16
1950,-0.295133819190799,-0.00873293669374597
1953,0.0663235812376957,-0.0251578553337645
1954,0.0478691501158309,-0.00499514914011772
