"HID","probs","pred_labels"
1069,1.03539230491736e-05,0
1070,4.71904495965601e-07,0
1071,7.51521750543381e-08,0
1072,1.80027487338769e-07,0
1073,0.000104123520618635,0
1141,1,1
1142,0.999999434312609,1
1143,0.999962050049759,1
1144,0.999728463762054,1
1145,0.993022631216704,1
1146,0.951226823991913,1
1147,0.518988845492582,1
1148,0.0458362029799284,0
1149,0.00127226897103184,0
1150,2.99618447710919e-05,0
1151,1.54695676570937e-06,0
1152,1.10799256669931e-07,0
1153,3.13137784248192e-08,0
1154,2.11184796584887e-07,0
1155,0.00200346723228568,0
1188,5.92348594743954e-12,0
1222,1,1
1223,0.999999999630144,1
1224,0.999996526752427,1
1225,0.99995122085589,1
1226,0.999399847014835,1
1227,0.967804031997373,1
1228,0.696004068683728,1
1229,0.219158941053381,0
1230,0.0099320531079837,0
1231,0.000158156280455204,0
1232,3.00698693010416e-06,0
1233,2.23922550107401e-07,0
1234,4.29114463284798e-08,0
1235,4.95085109231636e-08,0
1236,1.19416612695156e-05,0
1237,0.0477104924716958,0
1270,2.08244867662946e-11,0
1303,0.999999999999384,1
1304,0.999999868000695,1
1305,0.999983331929427,1
1306,0.999822652213126,1
1307,0.994295797024401,1
1308,0.898694018918672,1
1309,0.559446592313895,1
1310,0.0508344256589647,0
1311,0.000708031483097556,0
1312,1.79599173857265e-05,0
1313,6.04501041482973e-07,0
1314,6.09672235684503e-08,0
1315,1.90295223560303e-08,0
1316,9.15964042139534e-08,0
1317,0.000464317439760487,0
1348,4.12908112291272e-11,0
1350,4.62169676451762e-12,0
1384,1,1
1385,0.999999999579788,1
1386,0.999997853813556,1
1387,0.999972972716178,1
1388,0.999368154539027,1
1389,0.981110546641897,1
1390,0.723170722742448,1
1391,0.339428107059886,0
1392,0.0114760791705746,0
1393,0.00010552362574031,0
1394,1.99729050106141e-06,0
1395,1.26498586934623e-07,0
1396,2.79047209927274e-08,0
1397,3.11151021881365e-08,0
1398,2.15622834884486e-06,0
1428,3.37901395794323e-09,0
1429,9.40376005842358e-11,0
1432,4.2710814916964e-12,0
1466,1,1
1467,0.999999976203782,1
1468,0.999997233738823,1
1469,0.99993777476525,1
1470,0.998093129416677,1
1471,0.942227982056908,1
