"HID","bayesmean-orig","bayesmed-orig"
75,2.76818257980646e-06,-3.79308641730908e-09
76,1.2686000026141e-05,-1.88439772562509e-08
77,5.73388720754259e-06,-7.9147263347667e-09
78,5.39294456507412e-06,-7.2082625635357e-09
79,2.7049601114019e-05,-4.93738977452004e-08
80,0.000681764026289032,-2.09713385453034e-06
81,0.0166940229538828,-0.000751601216102771
82,0.0161190516735063,-0.000174893486872023
156,3.99830760208001e-06,-6.36983488505121e-09
157,3.48135887969284e-06,-5.64015009609047e-09
158,3.72412920994983e-06,-4.79431897974827e-09
159,6.05042535907691e-06,-7.3445069013872e-09
160,8.66240125432967e-05,-1.79137069072428e-07
161,0.00616673960938516,-3.20166653877385e-05
162,0.0143701985307481,-0.000309206969607452
238,2.44811832575703e-06,-7.04659599666649e-09
239,2.80024241796041e-06,-4.21177949730276e-09
240,2.04694661329886e-06,-1.87022914184704e-09
241,5.72592757164003e-06,-5.7695648063978e-09
242,0.000225775181662946,-4.94858670073294e-07
243,0.0145042384208358,-0.000445542195792442
255,0.00952427668082056,-2.48357408820213e-08
320,4.24422845908098e-06,-6.60205135966473e-09
321,1.79068266998976e-06,-2.36908301830997e-09
322,1.45728588154767e-06,-9.9912476813433e-10
323,1.79736535081339e-05,-2.17518097983834e-08
324,0.00285028047277136,-7.40546438546846e-06
325,0.0118320241972877,-0.000155983181426582
335,0.0103342853824947,-9.209575104185e-08
336,0.00717517127571536,-7.74196393348013e-09
401,5.27001322464334e-06,-9.86431168452032e-09
402,1.92922676979977e-06,-1.78624533286225e-09
403,3.92448458788614e-06,-3.20378880399941e-09
404,7.38617399353062e-05,-1.18461254542915e-07
405,0.00628139866569219,-3.01152566359804e-05
406,0.0215032908059563,-0.000422428056062064
410,-0.501278569606383,-0.535388381472839
412,0.148467602951406,-0.00667258285828775
416,0.0107725198949665,-1.51773772318751e-07
417,0.00562341240625549,-1.64008709907831e-08
418,0.00428399191548711,-3.43760761067274e-09
421,5.18443302501798e-05,-2.35613741547993e-11
483,6.23578998596647e-06,-1.01345728112284e-08
484,2.18464504382929e-06,-2.1241147931423e-09
485,2.38272422015676e-05,-2.76730456929691e-08
486,0.00211897447292401,-6.09825782730285e-06
487,0.0145914038112033,-0.000278343858462986
493,0.141036889293518,-0.00558122678552372
494,0.0666309539746313,-0.000168206358329336
498,0.0087309031499008,-5.7784663020961e-08
499,0.0039781279146462,-1.15971828842074e-08
502,1.90874013994751e-05,-2.40389008376321e-11
503,7.64589074240001e-06,-4.20674936787203e-12
564,8.63785124924268e-06,-1.17899888347876e-08
565,6.72263740810948e-06,-8.95175812375471e-09
566,1.73627097506447e-05,-2.17928336413453e-08
567,0.000195100216574878,-3.57204026191725e-07
568,0.00626285476342184,-2.84751674991086e-05
573,0.11897475389951,-0.0727452888592926
574,0.0527196105643184,-0.000119419711266923
575,0.0242371504311296,-1.11709112427771e-05
578,0.00973129649301594,-1.2466702075351e-07
579,0.00422506975281631,-2.9788432807371e-08
580,0.00132626515171526,-3.96429054890164e-09
582,1.87411612414036e-05,-3.31859568956009e-11
583,9.04103146380696e-07,-2.98026758887254e-12
645,3.31730479948405e-05,-2.88576050928244e-08
646,1.4566187404154e-05,-1.66589750006731e-08
647,0.000138594729918504,-2.24800914876558e-07
648,0.00402078808367752,-1.35309404123322e-05
649,0.013175525467015,-0.00020962609595098
654,-0.097217477008961,-0.333948557926531
655,0.0613744239410332,-0.000254576330787423
656,0.0226032947704608,-1.60353229482103e-05
657,0.0141686897356205,-2.29091498139981e-06
660,0.00619181118598508,-4.57711367383288e-08
661,0.00185311817789112,-1.18009649644554e-08
663,2.77369526617202e-05,-9.6068219437162e-11
664,6.15568972341382e-07,-3.6202053326507e-12
665,1.20785759753183e-07,-4.17758390458466e-13
666,5.06219008557969e-07,-2.38619032739433e-13
727,0.00017478832646211,-1.44292943554965e-07
728,0.000146656162292711,-1.45257735457781e-07
729,0.000778536205405195,-1.30099776974618e-06
730,0.00591857056616489,-2.04358952343448e-05
736,0.0759903138648599,-0.000467723953823584
737,0.0212978637630667,-2.12098571265247e-05
738,0.0140303313875988,-3.56814462188262e-06
741,0.00821281379102786,-9.01479622296454e-08
742,0.00282355854135285,-2.94696212691226e-08
745,1.14836253148289e-06,-6.82931378995712e-12
746,8.67277191300849e-08,-6.79619342637516e-13
747,2.42670319950015e-08,-8.1669798153088e-14
748,1.58959499062058e-07,-8.16992445598794e-14
809,0.000766189104028413,-7.19613140835891e-07
810,0.00482630283658857,-1.55616074932437e-05
811,0.00342307085476548,-7.35907651608308e-06
816,-0.206886839636716,-0.458821580307863
817,0.0536708557327395,-0.000226223082886361
818,0.0153639574978463,-7.64050640421212e-06
819,0.0118551458388119,-1.87689614716162e-06
822,0.00383121594055079,-3.41164959615366e-08
823,0.000759707259662035,-7.19008017336329e-09
825,1.34672701380225e-06,-1.26251407067671e-11
826,9.7791020549373e-08,-9.3140585962528e-13
827,1.10597802828735e-08,-7.7623436603845e-14
828,1.38680636127478e-08,3.48079086821578e-14
829,2.24741221338283e-07,3.4886734231444e-14
889,0.000933512720121998,-3.80508110911455e-07
890,0.00100887455582524,-7.64614698645686e-07
891,0.00209712148269198,-2.18954830787206e-06
892,0.00671036060765521,-1.22035344052861e-05
898,0.115372692988658,-0.00267755954182899
899,0.0174923803715201,-1.41438206567909e-05
900,0.0129069281574819,-4.10265917021106e-06
901,0.0119230215098305,-1.86856841377551e-06
904,0.000970667391596032,-1.04265980995841e-08
905,0.000154867186311349,-1.50348285272571e-09
906,5.0891547522802e-06,-4.46479285181622e-11
907,2.09057862975521e-07,-2.2045170773999e-12
908,9.84943910583828e-09,-9.6019196108195e-14
909,2.00679998882032e-09,3.05792207089608e-14
910,2.63385212837558e-09,1.0378216542608e-14
911,3.05505430433851e-07,3.12523571925582e-14
972,0.00134545438642967,-8.6773212069149e-07
973,0.00357214120376471,-2.77784980461517e-06
979,-0.109960711447731,-0.346722253742749
980,0.0358169641809504,-0.000106167976396629
981,0.0160970370804697,-1.2302048176652e-05
982,0.0125511359665914,-3.85813789276622e-06
983,0.00970421779621925,-4.45263265392222e-07
985,0.00182494254668729,-1.94733899154433e-08
986,0.000258961260398646,-2.90130031076754e-09
987,8.86453143762859e-06,-9.64486398299563e-11
988,4.59866037393584e-07,-5.3836708831458e-12
989,2.23774360370964e-08,-2.52361356303103e-13
990,2.40956133159173e-09,4.63145561240406e-14
991,6.48462708095904e-10,8.13372524440487e-15
992,1.73598932947036e-09,5.17610257313823e-15
1060,0.0904548069616129,-0.00110152334235901
1061,0.0216405804862841,-3.01135248086514e-05
1062,0.0148740965344799,-8.77886310143054e-06
1063,0.0111775527279272,-1.91616000546997e-06
1064,0.00775490454271703,-2.07862070370127e-07
1065,0.001869619277787,-2.52570864329942e-08
1066,0.000676664030839011,-8.29627909132344e-09
1067,6.31438751142637e-05,-7.55518813120855e-10
1068,1.11169608552609e-06,-1.32407622256936e-11
1069,4.73515738527775e-08,-6.07211565656536e-13
1070,2.52551800266254e-09,5.58528068634284e-14
1071,5.31674342058359e-10,1.29184596860046e-14
1072,3.68405817816166e-10,4.4030024831249e-15
1073,8.07921790871888e-09,6.88864156696892e-15
1141,0.095973856770872,-0.0989917861012719
1142,0.0351591721123399,-0.00010707489591381
1143,0.0184278441763608,-1.91712468585173e-05
1144,0.0126589831639754,-4.36170680688086e-06
1145,0.0086073260473216,-3.69597722794657e-07
1146,0.00478505536487269,-7.94936555143227e-08
1147,0.00130014615612365,-1.92689887187762e-08
1148,0.000157546018873587,-2.08423596723282e-09
1149,4.55270143771561e-06,-5.81007394280796e-11
1150,1.12120250454362e-07,-1.38830954237132e-12
1151,6.64180858917173e-09,-7.2515565413769e-14
1152,6.38483530735606e-10,1.62610894262517e-14
1153,2.02872134161671e-10,6.17592114528806e-15
1154,2.49873985180634e-10,2.57050800730458e-15
1155,3.30273669109683e-08,6.77003623403643e-15
1188,-2.21486405394911e-16,-2.22044604863755e-16
1222,-0.567207249057366,-0.867648533288417
1223,0.109337907832385,-0.00230243140484714
1224,0.0282322964472575,-6.53281373054067e-05
1225,0.0171622695189761,-1.41497490426367e-05
1226,0.0113611455946425,-2.4187345171602e-06
1227,0.00638541453088594,-1.82248643396436e-07
1228,0.00204980035991027,-3.85868256230697e-08
1229,0.000630039205017635,-9.85944012006219e-09
1230,3.35301550631333e-05,-4.55633210729885e-10
1231,5.18260423679485e-07,-6.58610620156564e-12
1232,1.20215257442191e-08,-1.44781444668753e-13
1233,8.56774973933332e-10,2.15790748151211e-14
1234,2.58406429915809e-10,7.97738940913178e-15
1235,1.55917308815539e-10,3.67116751999506e-15
1236,1.75652231519904e-09,4.03259388889272e-15
1237,1.52422793117934e-07,7.60428509339796e-15
1270,-2.21207594559048e-16,-2.22044604870556e-16
1303,0.124446312242485,-0.0578838491263207
1304,0.0535098138302849,-0.000304498799767278
1305,0.0219556008445152,-3.25219211960109e-05
1306,0.0131606673897118,-5.0583164834036e-06
1307,0.00886758476725439,-5.05331366751845e-07
1308,0.0032224983683707,-6.3187967500828e-08
1309,0.0013703452489203,-2.59071108469809e-08
1310,0.000138342453609795,-2.22858428615488e-09
1311,2.06000747381621e-06,-3.08326452533872e-11
1312,5.49669424021708e-08,-6.2641291651131e-13
1313,2.20861793442524e-09,5.30527359585474e-14
1314,2.59150776323542e-10,7.62322466090026e-15
1315,1.04893184083985e-10,4.24156348303739e-15
1316,1.57631455977661e-10,3.1122483315963e-15
1317,8.60633484060940e-09,3.49486764349411e-15
1348,-2.13624462915047e-16,-2.22044604151571e-16
1350,-2.21509268857969e-16,-2.22044604829926e-16
1384,-0.448080555336854,-0.732887896433066
1385,0.120313060101213,-0.00409608182457312
1386,0.0349836466910568,-0.000119129084678302
1387,0.0202122099533334,-2.42042713702872e-05
1388,0.0111212034288372,-2.11575956025915e-06
1389,0.00709809138803332,-2.53162189654294e-07
1390,0.0015842951904591,-3.24137632907184e-08
1391,0.000606789928657221,-1.16568816329167e-08
1392,2.6050629417467e-05,-3.85634396122171e-10
1393,2.5476478530485e-07,-3.30389446673905e-12
1394,6.52236220308783e-09,-5.3281913757682e-14
1395,4.14512572587255e-10,1.11915494589537e-14
1396,1.2323180179053e-10,4.43760453989879e-15
1397,1.01548332975564e-10,3.86796804133074e-15
1398,5.8310661915931e-10,3.68620592481094e-15
1428,4.80777235391301e-15,-2.22044404000123e-16
1429,-1.03253637770388e-16,-2.22044590465649e-16
1432,-2.20490959563839e-16,-2.22044604438974e-16
1466,-0.019774737833261,-0.240580659256355
1467,0.0878962098357736,-0.00136201748678088
1468,0.0347852886183504,-0.000120959509322297
1469,0.016446404417794,-1.21748046553995e-05
1470,0.00973268234394193,-8.74105169583227e-07
1471,0.00373899103319375,-8.26082315394475e-08
1472,0.000853685217268078,-1.81212998886506e-08
1473,0.000152936961660483,-2.91983292327834e-09
1474,2.12550917226275e-06,-3.1260663693142e-11
1475,2.25952721303405e-08,-2.06192938119233e-13
1476,1.13516351648360e-09,2.80598360774645e-14
1477,1.36843590615713e-10,4.43137914207675e-15
1478,7.04536937718851e-11,3.25481373083485e-15
1479,1.14030371450187e-10,3.67621875703138e-15
1480,2.74694454616592e-09,2.79173904757477e-15
1509,-1.94735636311957e-16,-2.22044603111008e-16
1510,1.00534040318049e-16,-2.22044550320706e-16
1511,-2.10617657409367e-16,-2.22044598758152e-16
1512,-2.20469655106873e-16,-2.2204460201435e-16
1513,-2.20736856173891e-16,-2.22044603445946e-16
1514,-2.18826882980016e-16,-2.22044604230333e-16
1541,-0.194139986224042,-9.41691761520147e-05
1547,0.130701265145961,-0.00766312352451089
1548,0.0558273653076467,-0.000423820735608594
1549,0.0229670691149083,-3.71831027130451e-05
1550,0.0115459523607915,-2.75564593266311e-06
1551,0.0063685975159599,-1.87600473988286e-07
1552,0.00131612445202611,-2.84792152541397e-08
1553,0.000404530021165531,-9.08675888315631e-09
1554,2.90717129095448e-05,-4.82790071364822e-10
1555,1.25186084271554e-07,-1.38850994418064e-12
1556,1.76758474857387e-09,3.93974745398962e-14
1557,2.71015986283881e-10,7.64870289321184e-15
1558,6.59105854939309e-11,2.70017490280146e-15
1559,7.33930375991628e-11,3.42579265781045e-15
1560,3.39418019401909e-10,3.89994838528329e-15
1590,-1.89381864103398e-16,-2.22044600329395e-16
1591,-9.5628183096255e-17,-2.22044486734316e-16
1592,-2.1781256540632e-16,-2.22044587014124e-16
1593,-2.2090896267589e-16,-2.2204460105944e-16
1594,-2.1662774117989e-16,-2.22044594536041e-16
1623,-0.147603956028986,-2.97119262659962e-05
1624,-0.237363568343998,-0.000586329055321966
1628,-0.062293117508022,-0.289679920489178
1629,0.111126300913264,-0.00335069235782397
1630,0.0443271964519586,-0.000242157621683005
1631,0.0173854228792705,-1.51602942605709e-05
1632,0.00998237472892617,-1.03839863779131e-06
1633,0.00291164232971852,-6.04420163400738e-08
1634,0.000385544348726982,-9.26283567455375e-09
1635,0.000122035779719947,-2.64341587049281e-09
1636,3.01655785231033e-06,-4.70747008485957e-11
1637,1.03592690861465e-08,-7.6105097729663e-14
1638,5.24961699528073e-10,1.332310466045e-14
1639,1.04373820338292e-10,3.88372214448786e-15
1640,4.74483684512073e-11,2.32027516768741e-15
1641,8.82308159096861e-11,2.99917398715379e-15
1642,1.36089840066539e-09,2.03035359401754e-15
1671,-2.20525535361263e-16,-2.22044604547285e-16
1672,-2.20695927556701e-16,-2.22044591142641e-16
1673,-2.10004852064491e-16,-2.22044546129297e-16
1674,-2.18903701714847e-16,-2.22044582687464e-16
1675,-2.2020954429589e-16,-2.22044593975573e-16
1676,-2.15773035355635e-16,-2.22044589158572e-16
1709,-0.52966558821108,-0.830052967551553
1710,0.132855301671386,-0.00903423122825351
1711,0.0750486570445594,-0.0010151150050677
1712,0.0266548845818048,-5.60003544140143e-05
1713,0.0122765178229786,-3.64649229566404e-06
1714,0.00699699211222693,-2.18682818682451e-07
1715,0.00107689484107674,-2.28798553637996e-08
1716,0.00020555360129809,-5.32099976547634e-09
1717,2.24289396503051e-05,-4.20496042948071e-10
1718,1.16568980675674e-07,-1.3001693499475e-12
1719,1.10808139956480e-09,2.74854165057749e-14
1720,9.82306685181871e-11,3.07035524051908e-15
1721,4.0614977795639e-11,1.79374155006122e-15
1722,5.17411173519716e-11,2.65776828680774e-15
1723,1.1250938609848e-10,2.58976665587669e-15
1753,-2.20746038631564e-16,-2.22044573809244e-16
1754,-2.18945055539465e-16,-2.22044569674656e-16
1755,-2.17836577974391e-16,-2.22044544034157e-16
1756,-2.18722106898049e-16,-2.22044565817222e-16
1757,-2.17101340072417e-16,-2.22044565378202e-16
1758,-2.10260649119558e-16,-2.22044569396049e-16
1786,-0.221145889097461,-0.000342436115849054
1787,-0.262710681158546,-0.00188916095788405
1790,0.02888442051919,-0.180907718678969
1791,0.107127517390349,-0.00312433898973102
1792,0.0705336449048955,-0.000872615434724266
1793,0.0202509859027292,-2.26309807918365e-05
1794,0.00886807485281144,-4.55797307095085e-07
1795,0.00217758046797486,-4.07161085617714e-08
1796,0.000347143564452595,-8.60184239204836e-09
1797,0.00011418283984317,-2.77892845783842e-09
1798,2.02878295749243e-06,-3.35035737452628e-11
1799,6.71952060260444e-09,-4.2767978904094e-14
1800,1.77893521192321e-10,5.29942586366715e-15
1801,4.10213330210181e-11,1.67993780622455e-15
1802,2.86317380157776e-11,1.52888722602731e-15
1803,5.20540150449262e-11,1.62066897160449e-15
1804,4.11073890422909e-10,1.03620892964197e-15
1833,-2.20034500852694e-16,-2.22044568145915e-16
1834,-2.20166131534373e-16,-2.22044539782103e-16
1835,-2.163031061126e-16,-2.220443657096e-16
1836,-2.15516427916822e-16,-2.22044487978277e-16
1837,-2.1898564935794e-16,-2.22044556814189e-16
1838,-2.12279561411861e-16,-2.22044487109485e-16
1839,-1.7630623148543e-16,-2.22044553013991e-16
1868,-0.237675405766054,-0.000749375235552963
1869,-0.300075529208466,-0.00631014902029803
1872,0.138494230869528,-0.0302694064252581
1873,0.104945436091007,-0.00320740307739222
1874,0.0468914866035418,-0.000255781883658387
1875,0.0127357389377677,-3.66238727885453e-06
1876,0.0058047238422577,-1.23911730500764e-07
1877,0.000767515100051902,-1.61255709084539e-08
1878,0.000162076752624824,-4.30938141404947e-09
1879,5.11186860614362e-05,-1.14800340002222e-09
1880,6.61832278219963e-08,-6.8557885263874e-13
1881,8.85923270554341e-10,2.44648481338294e-14
1882,4.21674088427289e-11,1.40361013989403e-15
1883,2.66570834340785e-11,1.21646369279368e-15
1884,2.68857924663074e-11,1.26659042249006e-15
1885,4.52852538610379e-11,6.71910653996482e-16
1914,-2.19066376195735e-16,-2.22044589135142e-16
1915,-2.1831048104049e-16,-2.22044427229958e-16
1916,-2.09802525513322e-16,-2.22043256923222e-16
1917,-2.07932385952675e-16,-2.22044058228188e-16
1918,-2.15225080658311e-16,-2.22044432229594e-16
