"HID","bayesmean-orig","bayesmed-orig"
578,8.94926700818115e-09,7.75445326763794e-11
579,2.09064102146801e-09,1.81567228656969e-11
580,1.11239058268396e-09,1.00836757719999e-11
582,1.0366064484544e-10,8.10032774047883e-13
583,2.703579559605e-11,2.59070986797805e-13
645,0.0108161572528175,0.000138638361787733
646,9.44735091036457e-05,6.71190739496718e-07
647,8.20155168603237e-05,6.02592103852829e-07
648,0.000799810308783911,6.07802315997827e-06
649,0.028387439756845,0.000780298720503318
654,4.32272515456919e-06,4.32783611562638e-08
655,2.38986063788044e-06,2.59927724158693e-08
656,1.3630863997705e-06,1.5064896814148e-08
657,6.74092931634746e-07,7.30395398684014e-09
660,6.22731965957115e-09,5.60000198353046e-11
661,1.74375668238724e-09,1.58208095575052e-11
663,3.41419498435149e-10,2.76866974330091e-12
664,5.13230430517034e-11,5.04305251102285e-13
665,1.07146418935216e-11,9.58843156948216e-14
666,2.93428610365588e-12,2.29698993501936e-14
727,0.00854696766797825,9.39946330629249e-05
728,0.002687582312551,1.65080882692946e-05
729,0.00170446862958244,1.08327179775691e-05
730,0.0125130416058094,0.000195512433329705
736,8.89093392938978e-06,9.47506651776492e-08
737,3.22470202380948e-06,3.456407771291e-08
738,1.36610751748103e-06,1.50618262874953e-08
741,2.23286275819892e-08,2.13120898322918e-10
742,3.97298282505067e-09,3.69970734586681e-11
745,1.01912880739191e-10,8.4463968580783e-13
746,2.35454451627269e-11,2.27114511577604e-13
747,4.72213563471357e-12,3.84870042968507e-14
748,2.40229575025574e-12,1.88642906977554e-14
809,0.0169882202362502,0.000286051139722837
810,0.00771871788174076,6.42262346132003e-05
811,0.0163027020461063,0.000274588750937185
816,1.06558446634853e-05,1.03014447810682e-07
817,7.33260633694085e-06,7.6685442911306e-08
818,3.13877364959162e-06,3.41339322552214e-08
819,1.42124596985794e-06,1.54339194026936e-08
822,1.12291335280005e-08,1.08525810900249e-10
823,3.25447235337434e-09,3.04907835941857e-11
825,2.25728581057291e-10,1.86847722739482e-12
826,4.82239122121055e-11,4.75637789173161e-13
827,7.62394010924528e-12,6.47844145993286e-14
828,2.53397993947305e-12,1.9660049974739e-14
829,1.6028545913552e-12,1.23962562547986e-14
889,0.105513059367821,0.0074444557889126
890,0.0349495538906981,0.00102975208111849
891,0.0336044880517882,0.0009770979165015
892,0.0739674528881313,0.00342625407689726
898,1.05176802483355e-05,1.07566529174386e-07
899,5.49156981511144e-06,5.95650461567316e-08
900,1.87572739803565e-06,2.07348120086885e-08
901,6.57016687493158e-07,7.11636545652376e-09
904,5.6781795485201e-09,5.26744485344643e-11
905,1.74374490461812e-09,1.62166069324169e-11
906,4.79020516008611e-10,3.93517599958242e-12
907,9.71456447874358e-11,8.08718958660245e-13
908,1.24191396231705e-11,1.10621552855575e-13
909,3.6622476508454e-12,2.88983318014e-14
910,2.77464055596247e-12,2.28530796213924e-14
911,1.15577092177098e-12,8.95624892088174e-15
972,0.0626434888837505,0.00268040365273867
973,0.101278240238351,0.0055979168858473
979,2.04953778609862e-05,2.0108003888688e-07
980,1.30312023217419e-05,1.38099752771566e-07
981,4.15681925904268e-06,4.55879207524011e-08
982,1.09067461224174e-06,1.28145270943243e-08
983,2.66643281518294e-07,3.07945221724077e-09
985,1.68529298559433e-08,1.76587047419915e-10
986,3.69652278451126e-09,3.43953647254893e-11
987,8.33183750898172e-10,7.05378059120179e-12
988,2.00628436795124e-10,1.6646037431625e-12
989,3.92499805125641e-11,3.77692466053766e-13
990,6.30269176953319e-12,5.2531955317168e-14
991,2.72030217031076e-12,2.17169421596695e-14
992,2.59348912298317e-12,2.28996932674999e-14
1060,1.31336066104102e-05,1.31110305471213e-07
1061,7.63684220470552e-06,8.04434105089843e-08
1062,2.78192366597645e-06,2.98108732157938e-08
1063,7.81218646863157e-07,8.78566822675074e-09
1064,2.06521316725094e-07,2.48210277667577e-09
1065,5.29044553345004e-08,6.35396621213265e-10
1066,1.00612598788591e-08,1.00541260067311e-10
1067,1.89050698753588e-09,1.7696412363302e-11
1068,3.53607083531966e-10,2.91560521176195e-12
1069,7.81442064291155e-11,6.55764128240419e-13
